DateTime;Value (Cluster1.DRIVDAL_G1_GEN_P_PV);Unit (Cluster1.DRIVDAL_G1_GEN_P_PV);Value (Cluster1.DRIVDAL_G1_TURB_VIRKNGRD_PV);Unit (Cluster1.DRIVDAL_G1_TURB_VIRKNGRD_PV);Value (Cluster1.DRIVDAL_G1_TURB_VF_PV);Unit (Cluster1.DRIVDAL_G1_TURB_VF_PV);Value (Cluster1.LINDLAND_G2_GEN_P_PV);Unit (Cluster1.LINDLAND_G2_GEN_P_PV);Value (Cluster1.HAUKLAND_G1_TURB_VIRKNGRD_PV);Unit (Cluster1.HAUKLAND_G1_TURB_VIRKNGRD_PV);Value (Cluster1.LINDLAND_G2_TURB_VF_PV);Unit (Cluster1.LINDLAND_G2_TURB_VF_PV);Value (Cluster1.HAUKLAND_G1_TURB_VF_PV);Unit (Cluster1.HAUKLAND_G1_TURB_VF_PV);Value (Cluster1.LINDLAND_G2_TURB_VIRKNGRD_PV);Unit (Cluster1.LINDLAND_G2_TURB_VIRKNGRD_PV);Value (Cluster1.HONNE_G1_TURB_VF_PV);Unit (Cluster1.HONNE_G1_TURB_VF_PV);Value (Cluster1.HONNE_G1_GEN_P_PV);Unit (Cluster1.HONNE_G1_GEN_P_PV);Value (Cluster1.OGREY2_G2_GEN_P_PV);Unit (Cluster1.OGREY2_G2_GEN_P_PV);Value (Cluster1.OGREY1_G1_TURB_VF_PV);Unit (Cluster1.OGREY1_G1_TURB_VF_PV);Value (Cluster1.LOGJEN_G1_GEN_P_PV);Unit (Cluster1.LOGJEN_G1_GEN_P_PV);Value (Cluster1.HAUKLAND_G1_GEN_P_PV);Unit (Cluster1.HAUKLAND_G1_GEN_P_PV);Value (Cluster1.LOGJEN_G1_TURB_VF_PV);Unit (Cluster1.LOGJEN_G1_TURB_VF_PV);Value (Cluster1.LINDLAND_G1_GEN_P_PV);Unit (Cluster1.LINDLAND_G1_GEN_P_PV);Value (Cluster1.OGREY1_G1_TURB_VIRKNGRD_PV);Unit (Cluster1.OGREY1_G1_TURB_VIRKNGRD_PV);Value (Cluster1.GRODEM_G2_GEN_P_PV);Unit (Cluster1.GRODEM_G2_GEN_P_PV);Value (Cluster1.OGREY2_G2_TURB_VIRKNGRD_PV);Unit (Cluster1.OGREY2_G2_TURB_VIRKNGRD_PV);Value (Cluster1.GRODEM_G2_TURB_VF_PV);Unit (Cluster1.GRODEM_G2_TURB_VF_PV);Value (Cluster1.LINDLAND_G1_TURB_VF_PV);Unit (Cluster1.LINDLAND_G1_TURB_VF_PV);Value (Cluster1.OGREY1_G1_GEN_P_PV);Unit (Cluster1.OGREY1_G1_GEN_P_PV);Value (Cluster1.HONNE_G1_TURB_VIRKNGRD_PV);Unit (Cluster1.HONNE_G1_TURB_VIRKNGRD_PV);Value (Cluster1.GRODEM_G2_TURB_VIRKNGRD_PV);Unit (Cluster1.GRODEM_G2_TURB_VIRKNGRD_PV);Value (Cluster1.OGREY2_G2_TURB_VF_PV);Unit (Cluster1.OGREY2_G2_TURB_VF_PV);Value (Cluster1.LOGJEN_G1_TURB_VIRKNGRD_PV);Unit (Cluster1.LOGJEN_G1_TURB_VIRKNGRD_PV);Value (Cluster1.LINDLAND_G1_TURB_VIRKNGRD_PV);Unit (Cluster1.LINDLAND_G1_TURB_VIRKNGRD_PV);Value (Cluster1.VIKESA_G1_TURB_VF_PV);Unit (Cluster1.VIKESA_G1_TURB_VF_PV);Value (Cluster1.VIKESA_G1_TURB_VIRKNGRD_PV);Unit (Cluster1.VIKESA_G1_TURB_VIRKNGRD_PV);Value (Cluster1.VIKESA_G1_GEN_P_PV);Unit (Cluster1.VIKESA_G1_GEN_P_PV)
2025-12-31 23:00:00.000;0;kW;0;%;0;m3/s;5025,898342788245;kW;92,69999695;%;6,207640795547866;m3/s;2,1171600368222223;m3/s;93,17596393133333;%;0;m3/s;1427,3041366666666;kW;3799,857666;kW;0;m3/s;0;KW;4788,8344566666665;kW;0;m3/s;2904,070142514144;kW;0;%;2623,26799;kW;91,53175354;%;5,356210957577778;m3/s;3,684566883586333;m3/s;0;kW;0;%;84,71894438044444;%;6,711936951;m3/s;0;%;93,37623901144444;%;1,156353965488048;m3/s;60,23280063144445;%;702,9276208738236;kW
2025-12-31 23:15:00.000;0;kW;0;%;0;m3/s;5039,270795975422;kW;92,69999695;%;6,214813200980466;m3/s;2,1202044486555556;m3/s;93,17467007288889;%;0;m3/s;1429,4780511111112;kW;3799,857666;kW;0;m3/s;0;KW;4793,760244444445;kW;0;m3/s;2923,8193436586557;kW;0;%;2617,302451111111;kW;91,53175354;%;5,3479713015888874;m3/s;3,6996283880261553;m3/s;0;kW;0;%;84,76014217755555;%;6,711936951;m3/s;0;%;93,37305577522223;%;0,06545196271506624;m3/s;5,335768435335555;%;34,30442932529184;kW
2025-12-31 23:30:00.000;0;kW;0;%;0;m3/s;5077,228124409889;kW;92,69999695;%;6,252584820784978;m3/s;2,1206400100888887;m3/s;93,16610514333334;%;0;m3/s;1425,9219922222221;kW;3799,9277395064;kW;0;m3/s;0;KW;4797,318724444444;kW;0;m3/s;2978,0989408879445;kW;0;%;2613,109321111111;kW;91,53175354;%;5,328838947011111;m3/s;3,742740430881655;m3/s;0;kW;0;%;84,855804443;%;6,711936951;m3/s;0;%;93,351110332;%;0,005921363831;m3/s;0,1085583344;%;0;kW
2025-12-31 23:45:00.000;0;kW;0;%;0;m3/s;5072,892767763;kW;92,69999695;%;6,263642788;m3/s;2,119315552788889;m3/s;93,16363525;%;0;m3/s;1428,7956255555555;kW;3800,04834;kW;0;m3/s;0;KW;4802,878704444444;kW;0;m3/s;2969,318225969822;kW;0;%;2617,07794;kW;91,53175354;%;5,337765296244445;m3/s;3,7399999126762222;m3/s;0;kW;0;%;84,81117324866666;%;6,711936951;m3/s;0;%;93,35179045044444;%;0,005921363831;m3/s;0,1085583344;%;0;kW
2026-01-01 00:00:00.000;0;kW;0;%;0;m3/s;5024,436713654733;kW;92,69999695;%;6,206498452010756;m3/s;2,1528666390111115;m3/s;93,17572733533333;%;0;m3/s;1429,27256;kW;3800,04834;kW;0;m3/s;0;KW;4884,428056666667;kW;0;m3/s;2908,0581715008775;kW;0;%;2615,7983833333333;kW;91,53175354;%;5,330649216977778;m3/s;3,6764808816492778;m3/s;0;kW;0;%;84,84675487866667;%;6,711936951;m3/s;0;%;93,38066592733334;%;0,005921363831;m3/s;0,1085583344;%;0;kW
2026-01-01 00:15:00.000;0;kW;0;%;0;m3/s;5092,698668704289;kW;92,69999695;%;6,2713306900698;m3/s;2,1559511395777773;m3/s;93,16268641022222;%;0;m3/s;1427,5628344444444;kW;3800,04834;kW;0;m3/s;0;KW;4893,521343333333;kW;0;m3/s;2994,0813589446334;kW;0;%;2609,809372222222;kW;91,53175354;%;5,326654137622222;m3/s;3,7644628565426;m3/s;0;kW;0;%;84,86672897511112;%;6,711936951;m3/s;0;%;93,34259499566667;%;0,005550637110443245;m3/s;0,10381967714211111;%;0;kW
2026-01-01 00:30:00.000;0;kW;0;%;0;m3/s;5104,044929045689;kW;92,69999695;%;6,285132636610222;m3/s;2,1644977543444446;m3/s;93,15872370233333;%;0;m3/s;1425,7824922222221;kW;3800,04834;kW;0;m3/s;0;KW;4902,229486666667;kW;0;m3/s;3000,4267154388667;kW;0;%;2613,20876;kW;91,53175354;%;5,331460666666667;m3/s;3,7655787648092334;m3/s;0;kW;0;%;84,84269604066667;%;6,711936951;m3/s;0;%;93,33944922722222;%;0,004958230506314738;m3/s;0,09046527941533332;%;0;kW
2026-01-01 00:45:00.000;0;kW;0;%;0;m3/s;5049,256969769577;kW;92,69999695;%;6,236455653158666;m3/s;2,160062217688889;m3/s;93,16965687666666;%;0;m3/s;1429,7394822222223;kW;3800,04834;kW;0;m3/s;0;KW;4898,164293333333;kW;0;m3/s;2933,663288573833;kW;0;%;2620,7398444444443;kW;91,53175354;%;5,352465703666667;m3/s;3,703655908337678;m3/s;0;kW;0;%;84,73767242411111;%;6,711936951;m3/s;0;%;93,36817762477777;%;0,005921363831;m3/s;0,1085583344;%;0;kW
2026-01-01 01:00:00.000;0;kW;0;%;0;m3/s;5073,155307724266;kW;92,69999695;%;6,245608172534844;m3/s;2,162302231711111;m3/s;93,16814507177777;%;0;m3/s;1430,3532755555555;kW;3800,04834;kW;0;m3/s;0;KW;4898,54702;kW;0;m3/s;2965,6436097164774;kW;0;%;2618,2668022222224;kW;91,53175354;%;5,348564312111111;m3/s;3,7346882781431225;m3/s;0;kW;0;%;84,75717714055556;%;6,711936951;m3/s;0;%;93,35571246533334;%;0,005921363831;m3/s;0,1085583344;%;0;kW
2026-01-01 01:15:00.000;0;kW;0;%;0;m3/s;5104,808711687978;kW;92,69999695;%;6,283115864;m3/s;2,1609777688444445;m3/s;93,15930939;%;0;m3/s;1430,15312;kW;3800,04834;kW;0;m3/s;0;KW;4908,1587033333335;kW;0;m3/s;3000,9300167403107;kW;0;%;2616,53282;kW;91,53175354;%;5,338295925922223;m3/s;3,767627716;m3/s;0;kW;0;%;84,80851915266666;%;6,711936951;m3/s;0;%;93,33905792;%;0,005921363831;m3/s;0,1085583344;%;0;kW
2026-01-01 01:30:00.000;0;kW;0;%;0;m3/s;5077,2154293402;kW;92,69999695;%;6,26471719782829;m3/s;2,155146657022222;m3/s;93,16324514055556;%;0;m3/s;1427,8134511111111;kW;3800,04834;kW;0;m3/s;0;KW;4896,046192222222;kW;0;m3/s;2967,226651553689;kW;0;%;2612,2283722222223;kW;91,53175354;%;5,332084899411112;m3/s;3,745839256774689;m3/s;0;kW;0;%;84,839575363;%;6,711936951;m3/s;0;%;93,348210649;%;0,00537003903794007;m3/s;0,09972720211633332;%;0;kW
2026-01-01 01:45:00.000;0;kW;0;%;0;m3/s;5063,023068454667;kW;92,69999695;%;6,246173512425689;m3/s;2,159484439388889;m3/s;93,16736094333334;%;0;m3/s;1802,5731955555555;kW;3800,04834;kW;0;m3/s;0;KW;4896,091683333333;kW;0;m3/s;2944,9251112577113;kW;0;%;2609,3349766666665;kW;91,53175354;%;5,3220037251;m3/s;3,7156816778993114;m3/s;0;kW;0;%;84,88998082622223;%;6,711936951;m3/s;0;%;93,36276244777778;%;0,0051150749801705305;m3/s;0,09283461106566666;%;0;kW
2026-01-01 02:00:00.000;0;kW;0;%;0;m3/s;5076,050120812578;kW;92,69999695;%;6,254393351001;m3/s;2,161577778266667;m3/s;93,16560618333334;%;0;m3/s;1835,762341111111;kW;3800,04834;kW;0;m3/s;0;KW;4902,122998888889;kW;0;m3/s;2962,260821669522;kW;0;%;2611,404846666667;kW;91,53175354;%;5,321410714200001;m3/s;3,7399519009634887;m3/s;0;kW;0;%;84,89294602933333;%;6,711936951;m3/s;0;%;93,351444755;%;0,005921363831;m3/s;0,1085583344;%;0;kW
2026-01-01 02:15:00.000;0;kW;0;%;0;m3/s;5076,180137741778;kW;92,69999695;%;6,262513030511578;m3/s;2,1651111258666664;m3/s;93,16388456944445;%;0;m3/s;1832,3274822222222;kW;3800,04834;kW;0;m3/s;0;KW;4901,156025555556;kW;0;m3/s;2959,509963393922;kW;0;%;2611,6130744444445;kW;91,53175354;%;5,324906349266667;m3/s;3,739600182;m3/s;0;kW;0;%;84,87546895333334;%;6,711936951;m3/s;0;%;93,35203552;%;0,005921363831;m3/s;0,1085583344;%;0;kW
2026-01-01 02:30:00.000;0;kW;0;%;0;m3/s;5061,6766537655785;kW;92,69999695;%;6,244434834;m3/s;2,1532311149555556;m3/s;93,16790009;%;0;m3/s;1835,2138455555555;kW;3800,04834;kW;0;m3/s;0;KW;4892,44548;kW;0;m3/s;2950,6284652801446;kW;0;%;2608,5635188888887;kW;91,53175354;%;5,317290867944444;m3/s;3,7279730649693668;m3/s;0;kW;0;%;84,913544889;%;6,711936951;m3/s;0;%;93,35643463277778;%;0,005921363831;m3/s;0,1085583344;%;0;kW
2026-01-01 02:45:00.000;0;kW;0;%;0;m3/s;5041,02334846309;kW;92,69999695;%;6,2170050610388445;m3/s;2,156964423977778;m3/s;93,17370944911112;%;0;m3/s;1838,6977866666666;kW;3800,04834;kW;0;m3/s;0;KW;4899,475803333334;kW;0;m3/s;2920,587301735422;kW;0;%;2603,9897477777777;kW;91,53175354;%;5,303526814844444;m3/s;3,696886539;m3/s;0;kW;0;%;84,98236584177778;%;6,711936951;m3/s;0;%;93,37181091;%;0,005921363831;m3/s;0,1085583344;%;0;kW
2026-01-01 03:00:00.000;0;kW;0;%;0;m3/s;5045,864537493733;kW;92,69999695;%;6,221965082980712;m3/s;2,1218355389222223;m3/s;93,173332218;%;0;m3/s;1835,15402;kW;3800,04834;kW;0;m3/s;0;KW;4804,8131066666665;kW;0;m3/s;2927,274777967356;kW;0;%;2604,5533744444447;kW;91,53175354;%;5,304806497444445;m3/s;3,703979468228778;m3/s;0;kW;0;%;84,97596723966667;%;6,710267052527689;m3/s;0;%;93,36960932333334;%;0,005921363831;m3/s;0,1085583344;%;0;kW
2026-01-01 03:15:00.000;0;kW;0;%;0;m3/s;5105,41879855031;kW;92,69999695;%;6,283312134407222;m3/s;2,1193466846555555;m3/s;93,15909381622222;%;0;m3/s;1838,0493555555556;kW;3800,04834;kW;0;m3/s;0;KW;4797,208914444444;kW;0;m3/s;3001,166575750422;kW;0;%;2606,394568888889;kW;91,53175354;%;5,309269597822222;m3/s;3,7681115524126674;m3/s;0;kW;0;%;84,95365075088888;%;6,712081909;m3/s;0;%;93,33890491155556;%;0,019442034877139244;m3/s;0,3018747588777778;%;0;kW
2026-01-01 03:30:00.000;0;kW;0;%;0;m3/s;5048,585734425711;kW;92,69999695;%;6,233524561114799;m3/s;2,119622246488889;m3/s;93,16999944266666;%;0;m3/s;1838,79632;kW;3800,04834;kW;0;m3/s;0;KW;4805,0144222222225;kW;0;m3/s;2924,604401819656;kW;0;%;2607,7938455555554;kW;91,53175354;%;5,313764042288889;m3/s;3,699802004047645;m3/s;0;kW;0;%;84,93118006288888;%;6,712081909;m3/s;0;%;93,36870812644445;%;1,1170119952572966;m3/s;52,952051003166666;%;648,7771499266478;kW
2026-01-01 03:45:00.000;0;kW;0;%;0;m3/s;4995,495750626223;kW;92,69999695;%;6,16220708096;m3/s;2,1181555349888885;m3/s;93,18630421866666;%;0;m3/s;1835,6464266666667;kW;3800,04834;kW;0;m3/s;0;KW;4796,8603555555555;kW;0;m3/s;2865,841812793478;kW;0;%;2604,2439444444444;kW;91,53175354;%;5,308926338655556;m3/s;3,6404122112849557;m3/s;0;kW;0;%;84,955368889;%;6,712081909;m3/s;0;%;93,39872699144445;%;1,18222671549054;m3/s;60,38361939133333;%;700,1513248343888;kW
2026-01-01 04:00:00.000;0;kW;0;%;0;m3/s;5044,464178783734;kW;92,69999695;%;6,2172707830252;m3/s;2,072084384411111;m3/s;93,17482656088889;%;0;m3/s;1837,0758788888888;kW;3800,04834;kW;0;m3/s;0;KW;4677,901084444445;kW;0;m3/s;2934,9550132448;kW;0;%;2601,682888888889;kW;91,53175354;%;5,300561904777778;m3/s;3,704145205923867;m3/s;0;kW;0;%;84,99719043177778;%;6,705173330329777;m3/s;0;%;93,36999850733334;%;2,788414165952736;m3/s;87,61778708866666;%;2111,7513225437697;kW
2026-01-01 04:15:00.000;0;kW;0;%;0;m3/s;5048,562026309444;kW;92,69999695;%;6,225817055195733;m3/s;2,071866647455556;m3/s;93,171936377;%;0;m3/s;1837,3015566666666;kW;3800,04834;kW;0;m3/s;0;KW;4672,887352222222;kW;0;m3/s;2933,0593438569776;kW;0;%;2594,952321111111;kW;91,53175354;%;5,280212259377778;m3/s;3,7043861806311007;m3/s;0;kW;0;%;85,09893917555556;%;6,712615033844445;m3/s;0;%;93,3673812881111;%;2,8748231964096367;m3/s;90,62566884666667;%;2199,9579522680056;kW
2026-01-01 04:30:00.000;0;kW;0;%;0;m3/s;5028,449438257622;kW;92,69999695;%;6,206500262657533;m3/s;2,0724266265999995;m3/s;93,17552855022223;%;0;m3/s;1839,2324833333332;kW;3800,04834;kW;0;m3/s;0;KW;4680,335128888889;kW;0;m3/s;2900,6498097429444;kW;0;%;2601,229531111111;kW;91,53175354;%;5,288888883566666;m3/s;3,6793554601233893;m3/s;0;kW;0;%;85,05555589255556;%;6,701960564;m3/s;0;%;93,37816891144445;%;2,874497084213039;m3/s;90,62566884666666;%;2199,9228521475334;kW
2026-01-01 04:45:00.000;0;kW;0;%;0;m3/s;5003,816603441755;kW;92,69999695;%;6,164109121860267;m3/s;2,0692799672666666;m3/s;93,18634507833333;%;0;m3/s;1834,7081377777777;kW;3800,04834;kW;0;m3/s;0;KW;4672,855684444445;kW;0;m3/s;2877,8524044817664;kW;0;%;2612,1174644444445;kW;91,53175354;%;5,3247191853222215;m3/s;3,6500779552931446;m3/s;0;kW;0;%;84,87640618077778;%;6,7020349190386455;m3/s;0;%;93,39431245722223;%;2,873255968;m3/s;90,62378693;%;2200,2991683417663;kW
2026-01-01 05:00:00.000;0;kW;0;%;0;m3/s;5066,241636754868;kW;91,21909433955555;%;6,239801215173889;m3/s;1,6473066715111109;m3/s;93,16928405522222;%;0;m3/s;1835,3842566666667;kW;3800,04834;kW;0;m3/s;0;KW;3567,2671455555555;kW;0;m3/s;2951,6878708168774;kW;0;%;2615,7951877777778;kW;91,53175354;%;5,3384831641111115;m3/s;3,7262079868249445;m3/s;0;kW;0;%;84,80758387055556;%;6,701980591;m3/s;0;%;93,35891553933334;%;1,2583077931322446;m3/s;62,92484584211111;%;789,4696687748318;kW
2026-01-01 05:15:00.000;0;kW;0;%;0;m3/s;5033,1174630288;kW;90,99150653455555;%;6,2090725923955565;m3/s;1,5865466781111108;m3/s;93,17610821333334;%;0;m3/s;1837,6836166666667;kW;3800,04834;kW;0;m3/s;0;KW;3461,787836666667;kW;0;m3/s;2918,7071937792116;kW;0;%;2613,9399555555556;kW;91,53175354;%;5,33405119571111;m3/s;3,6890984813955887;m3/s;0;kW;0;%;84,8297449738889;%;6,701572963167;m3/s;0;%;93,37643635833334;%;1,1634291224730466;m3/s;60,22534976288889;%;700,155507819001;kW
2026-01-01 05:30:00.000;0;kW;0;%;0;m3/s;5003,677859853645;kW;91,01672863488889;%;6,1843440728714665;m3/s;1,5895911136555558;m3/s;93,17986780944445;%;0;m3/s;1840,90655;kW;3800,04834;kW;0;m3/s;0;KW;3475,2865933333333;kW;0;m3/s;2876,8263906845664;kW;0;%;2608,0891144444445;kW;91,53175354;%;5,319007507855556;m3/s;3,6555995113021442;m3/s;0;kW;0;%;84,90496342755556;%;6,7045246961758;m3/s;0;%;93,3895583248889;%;1,1654810204468211;m3/s;60,24184637888889;%;699,7789067119483;kW
2026-01-01 05:45:00.000;0;kW;0;%;0;m3/s;5033,421531114755;kW;91,00956870177778;%;6,203924040324334;m3/s;1,5889377832444445;m3/s;93,17782533666667;%;0;m3/s;1840,3568033333333;kW;3800,04834;kW;0;m3/s;0;KW;3468,896281111111;kW;0;m3/s;2920,567458947189;kW;0;%;2608,8773966666668;kW;91,53175354;%;5,314887571455555;m3/s;3,6925596993601;m3/s;0;kW;0;%;84,92556126888888;%;6,701251984;m3/s;0;%;93,37576836322222;%;1,1686058304492533;m3/s;60,26874080211111;%;700,0336203320826;kW
2026-01-01 06:00:00.000;0;kW;0;%;0;m3/s;5055,749444598667;kW;72,68418689244444;%;6,238355774352577;m3/s;0,7465911123355556;m3/s;93,16917818177778;%;0;m3/s;1837,415901111111;kW;3800,04834;kW;0;m3/s;0;KW;1277,6411977777777;kW;0;m3/s;2947,397929951511;kW;0;%;2603,772991111111;kW;91,53175354;%;5,302652862444444;m3/s;3,722729699549411;m3/s;0;kW;0;%;84,98673460177778;%;6,701251984;m3/s;0;%;93,35845819666666;%;4,7908648647717795;m3/s;90,157197996;%;3655,1199412999654;kW
2026-01-01 06:15:00.000;0;kW;0;%;0;m3/s;4997,8341396874;kW;68,64353832755556;%;6,184198403687822;m3/s;0,5908488922544446;m3/s;93,18060464077777;%;0;m3/s;1835,797638888889;kW;3800,04834;kW;0;m3/s;0;KW;1002,21392;kW;0;m3/s;2870,012644104667;kW;0;%;2604,7300766666667;kW;91,53175354;%;5,307334603077778;m3/s;3,6371672329028226;m3/s;0;kW;0;%;84,96332660255555;%;6,701251984;m3/s;0;%;93,39801567888888;%;5,229735981631538;m3/s;93,57676697;%;4011,397270628749;kW
2026-01-01 06:30:00.000;0;kW;0;%;0;m3/s;4994,950845403511;kW;68,95547536233333;%;6,167576886885289;m3/s;0,5963777701133333;m3/s;93,18524695666666;%;0;m3/s;1837,0684244444444;kW;3800,04834;kW;0;m3/s;0;KW;1016,3558944444444;kW;0;m3/s;2873,8297899820554;kW;0;%;2599,619961111111;kW;91,53175354;%;5,300468201088889;m3/s;3,6391076539425113;m3/s;0;kW;0;%;84,99765955677778;%;6,701251984;m3/s;0;%;93,40036485522222;%;5,230064537872383;m3/s;93,57676697;%;4010,918743662446;kW
2026-01-01 06:45:00.000;0;kW;0;%;0;m3/s;5008,064207249022;kW;68,45037384077777;%;6,180727012415;m3/s;0,5868000043711111;m3/s;93,181793212;%;0;m3/s;1838,4982922222223;kW;3800,04834;kW;0;m3/s;0;KW;997,24056;kW;0;m3/s;2890,3694839808554;kW;0;%;2601,4053066666665;kW;91,53175354;%;5,293726587655556;m3/s;3,666196984226978;m3/s;0;kW;0;%;85,03136927088889;%;6,701251984;m3/s;0;%;93,38617460255556;%;5,230332015031527;m3/s;93,57676697;%;4008,6797377660305;kW
2026-01-01 07:00:00.000;0;kW;0;%;0;m3/s;5022,8500829562445;kW;87,68463041411111;%;6,195765818138023;m3/s;1,3530933327244445;m3/s;93,17881859777778;%;0;m3/s;1835,6973611111111;kW;3800,04834;kW;0;m3/s;0;KW;2974,06565;kW;0;m3/s;2904,2783667875333;kW;0;%;2607,092672222222;kW;91,53175354;%;5,301623068811112;m3/s;3,6758235952964005;m3/s;0;kW;0;%;84,99188461122222;%;6,701251984;m3/s;0;%;93,38137614088889;%;5,227880955;m3/s;93,57676697;%;4008,046021050807;kW
2026-01-01 07:15:00.000;0;kW;0;%;0;m3/s;5002,7245074302;kW;89,96865785233334;%;6,1716118855388435;m3/s;1,4585822236888888;m3/s;93,18396250455555;%;0;m3/s;1833,2192722222221;kW;3800,04834;kW;0;m3/s;0;KW;3140,453323333333;kW;0;m3/s;2875,434085007456;kW;0;%;2604,391501111111;kW;91,53175354;%;5,3053995132222225;m3/s;3,6490822212422445;m3/s;0;kW;0;%;84,97300364022222;%;6,701251984;m3/s;0;%;93,394316104;%;5,228855005987906;m3/s;93,57676697;%;4006,747064359403;kW
2026-01-01 07:30:00.000;0;kW;0;%;0;m3/s;4995,319451094756;kW;89,90590074422222;%;6,170749780670156;m3/s;1,4507377678555555;m3/s;93,183920286;%;0;m3/s;1832,7794888888889;kW;3800,04834;kW;0;m3/s;0;KW;3131,8660444444445;kW;0;m3/s;2871,657126186133;kW;0;%;2592,8636333333334;kW;91,53175354;%;5,274968793577777;m3/s;3,6391274656804886;m3/s;0;kW;0;%;85,1251559778889;%;6,701251984;m3/s;0;%;93,398745215;%;5,228461359426811;m3/s;93,57676697;%;4006,5495295181736;kW
2026-01-01 07:45:00.000;0;kW;0;%;0;m3/s;4994,112737543577;kW;22,252586619888888;%;6,166940088689067;m3/s;0,32562666733555556;m3/s;93,18481445;%;0;m3/s;1836,6572033333334;kW;3800,04834;kW;0;m3/s;0;KW;617,1326533333333;kW;0;m3/s;2869,5015419055667;kW;0;%;2596,5534044444444;kW;91,53175354;%;5,280461888911112;m3/s;3,6387008915536447;m3/s;0;kW;0;%;85,09769193844444;%;6,701251984;m3/s;0;%;93,398592124;%;5,227646391240177;m3/s;93,57676697;%;4004,88147367233;kW
2026-01-01 08:00:00.000;0;kW;0;%;0;m3/s;4973,101292918911;kW;0;%;6,137816397618933;m3/s;0;m3/s;93,19152161855556;%;0;m3/s;1835,9392022222223;kW;3800,04834;kW;0;m3/s;0;KW;0;kW;0;m3/s;2845,052382898511;kW;0;%;2605,554968888889;kW;91,53175354;%;5,307834026622223;m3/s;3,612767198832367;m3/s;0;kW;0;%;84,96083060344445;%;6,701251984;m3/s;0;%;93,41081407177778;%;3,3877860041726735;m3/s;91,51378733488889;%;2711,591918167521;kW
2026-01-01 08:15:00.000;0;kW;0;%;0;m3/s;5005,128308035667;kW;0;%;6,175362859139554;m3/s;0;m3/s;93,18324245933333;%;0;m3/s;1836,7121666666667;kW;3800,04834;kW;0;m3/s;0;KW;0;kW;0;m3/s;2884,411293758656;kW;0;%;2602,100246666667;kW;91,53175354;%;5,295193544933333;m3/s;3,662794629253289;m3/s;0;kW;0;%;85,02403259133334;%;6,701251984;m3/s;0;%;93,38769616;%;3,269607306;m3/s;91,13574219;%;2600,147705;kW
2026-01-01 08:30:00.000;0;kW;0;%;0;m3/s;4972,9352463611995;kW;0;%;6,138223648;m3/s;0;m3/s;93,19150543;%;0;m3/s;1837,2263688888888;kW;3800,04834;kW;0;m3/s;0;KW;0;kW;0;m3/s;2843,1740873800222;kW;0;%;2594,9870955555557;kW;91,53175354;%;5,284862634922222;m3/s;3,609721799671333;m3/s;0;kW;0;%;85,07568723811112;%;6,701251984;m3/s;0;%;93,412043758;%;3,269607306;m3/s;91,13574219;%;2599,9453098946674;kW
2026-01-01 08:45:00.000;0;kW;0;%;0;m3/s;4994,6252769817775;kW;0;%;6,157787931027511;m3/s;0;m3/s;93,18740369833333;%;0;m3/s;1836,9029755555555;kW;3800,04834;kW;0;m3/s;0;KW;0;kW;0;m3/s;2868,115217474478;kW;0;%;2591,6851466666667;kW;91,53175354;%;5,271722862444444;m3/s;3,642455715395056;m3/s;0;kW;0;%;85,14138683566667;%;6,6948661421206;m3/s;0;%;93,39685668666667;%;3,269607306;m3/s;91,13574219;%;2599,954211027378;kW
2026-01-01 09:00:00.000;0;kW;0;%;0;m3/s;4998,488450542711;kW;0;%;6,170981628582178;m3/s;0;m3/s;93,18439119388889;%;0;m3/s;1833,4116355555554;kW;3800,04834;kW;0;m3/s;0;KW;0;kW;0;m3/s;2869,8932358766224;kW;0;%;2602,895391111111;kW;91,53175354;%;5,296254645366666;m3/s;3,6466561682106224;m3/s;0;kW;0;%;85,01872601055555;%;6,690432464237245;m3/s;0;%;93,39537751866666;%;0,36522859402687596;m3/s;14,581642170111111;%;258,30288636572095;kW
2026-01-01 09:15:00.000;0;kW;0;%;0;m3/s;4979,803308270378;kW;0;%;6,160234446868956;m3/s;0;m3/s;93,18610297611112;%;0;m3/s;1837,9646577777778;kW;3800,04834;kW;0;m3/s;0;KW;0;kW;0;m3/s;2848,382979583411;kW;0;%;2603,401341111111;kW;91,53175354;%;5,298408301811111;m3/s;3,632138825310133;m3/s;0;kW;0;%;85,00795974777778;%;6,698836950521267;m3/s;0;%;93,40096706877777;%;0,005921363831;m3/s;0,1085583344;%;0;kW
2026-01-01 09:30:00.000;0;kW;0;%;0;m3/s;4990,3939284968665;kW;0;%;6,148507549702711;m3/s;0;m3/s;93,18936293122222;%;0;m3/s;1839,860218888889;kW;3800,04834;kW;0;m3/s;0;KW;0;kW;0;m3/s;2861,9399782194996;kW;0;%;2602,6017677777777;kW;91,53175354;%;5,2928526827111115;m3/s;3,6291610827082783;m3/s;0;kW;0;%;85,03573710244444;%;6,691376065652622;m3/s;0;%;93,40417650177778;%;0,005921363831;m3/s;0,1085583344;%;0;kW
