DateTime;Value (Cluster1.DRIVDAL_INNTAK_NIVA_OPPSTROM_KOTE_PV);Unit (Cluster1.DRIVDAL_INNTAK_NIVA_OPPSTROM_KOTE_PV);Value (Cluster1.DRIVDAL_G1_GEN_COSPHI_PV);Unit (Cluster1.DRIVDAL_G1_GEN_COSPHI_PV);Value (Cluster1.DRIVDAL_INNTAK_MAGASIN_TOT_VF_PV);Unit (Cluster1.DRIVDAL_INNTAK_MAGASIN_TOT_VF_PV);Value (Cluster1.DRIVDAL_G1_GEN_P_PV);Unit (Cluster1.DRIVDAL_G1_GEN_P_PV);Value (Cluster1.DRIVDAL_G1_GEN_TURTALL_PV);Unit (Cluster1.DRIVDAL_G1_GEN_TURTALL_PV);Value (Cluster1.DRIVDAL_G1_GEN_Q_PV);Unit (Cluster1.DRIVDAL_G1_GEN_Q_PV);Value (Cluster1.DRIVDAL_G1_TURB_VIRKNGRD_PV);Unit (Cluster1.DRIVDAL_G1_TURB_VIRKNGRD_PV);Value (Cluster1.DRIVDAL_INNTAK_MAGASIN_VOLUM_PV);Unit (Cluster1.DRIVDAL_INNTAK_MAGASIN_VOLUM_PV);Value (Cluster1.DRIVDAL_INNTAK_MINVF_LITER_PV);Unit (Cluster1.DRIVDAL_INNTAK_MINVF_LITER_PV);Value (Cluster1.DRIVDAL_G1_TURB_VF_PV);Unit (Cluster1.DRIVDAL_G1_TURB_VF_PV);Value (Cluster1.DRIVDAL_G1_GEN_TIMETELLER_PV);Unit (Cluster1.DRIVDAL_G1_GEN_TIMETELLER_PV);Value (Cluster1.DRIVDAL_G1_TURB_PADRAG_PV);Unit (Cluster1.DRIVDAL_G1_TURB_PADRAG_PV);Value (Cluster1.DRIVDAL_G1_KONTROLL_AGC_DB_SP);Unit (Cluster1.DRIVDAL_G1_KONTROLL_AGC_DB_SP);Value (Cluster1.DRIVDAL_G1_RORGATE_VANN_TRYKK_PV);Unit (Cluster1.DRIVDAL_G1_RORGATE_VANN_TRYKK_PV);Value (Cluster1.DRIVDAL_KRST_KONTROLL_KOM_AL);Unit (Cluster1.DRIVDAL_KRST_KONTROLL_KOM_AL);Value (Cluster1.DRIVDAL_INNTAK_MAGASIN_NED_KAP_PV);Unit (Cluster1.DRIVDAL_INNTAK_MAGASIN_NED_KAP_PV);Value (Cluster1.DRIVDAL_INNTAK_NIVA_OVERLOP_VF_PV);Unit (Cluster1.DRIVDAL_INNTAK_NIVA_OVERLOP_VF_PV);Value (Cluster1.DRIVDAL_G1_HYDRL_OLJE_TRYKK_PV);Unit (Cluster1.DRIVDAL_G1_HYDRL_OLJE_TRYKK_PV);Value (Cluster1.DRIVDAL_G1_GEN_S_PV);Unit (Cluster1.DRIVDAL_G1_GEN_S_PV);Value (Cluster1.DRIVDAL_INNTAK_NIVA_OPPSTROM_REF_HRV_PV);Unit (Cluster1.DRIVDAL_INNTAK_NIVA_OPPSTROM_REF_HRV_PV);Value (Cluster1.DRIVDAL_INNTAK_MAGASIN_FYLLGRAD_PV);Unit (Cluster1.DRIVDAL_INNTAK_MAGASIN_FYLLGRAD_PV);Value (Cluster1.DRIVDAL_INNTAK_MINVF_CM_PV);Unit (Cluster1.DRIVDAL_INNTAK_MINVF_CM_PV)
2026-01-31 23:00:00.000;151,00274228860218;moh;0;None;0,08390972372494444;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11055824991194448;Mill.m3;83,90984591772202;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,6952857106522;mKVs;0;None;9,866070005802777;mm;0;m3/s;92,9191736111111;bar;0;KVa;-19,731419879361113;cm;73,70550113222222;%;32,43804739233384;cm
2026-02-01 00:00:00.000;151,00268625600702;moh;0;None;0,08400833545000001;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11066662933527778;Mill.m3;84,00829033582232;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,66414450244427;mKVs;0;None;9,839183807519445;mm;0;m3/s;93,62049888888889;bar;0;KVa;-19,718619450166667;cm;73,77775440202778;%;32,458327665374256;cm
2026-02-01 01:00:00.000;151,00199306092173;moh;0;None;0,08409194708666665;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11042432013777781;Mill.m3;84,09195760546395;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,69889849060291;mKVs;0;None;9,901844024880555;mm;0;m3/s;93,64335777777778;bar;0;KVa;-19,7995079865;cm;73,61621443413888;%;32,47027987139159;cm
2026-02-01 02:00:00.000;151,0012885925452;moh;0;None;0,08427278155666665;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11030884500138893;Mill.m3;84,27469516219298;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,71666596673579;mKVs;0;None;9,931492063927777;mm;0;m3/s;93,05892861111111;bar;0;KVa;-19,858945208055555;cm;73,53923108855555;%;32,496384666426565;cm
2026-02-01 03:00:00.000;151,00052906000153;moh;0;None;0,08440000315833333;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10999362471055558;Mill.m3;84,39999029669832;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,64528762366842;mKVs;0;None;10,012481689719445;mm;0;m3/s;93,5628675;bar;0;KVa;-19,948145545611112;cm;73,3290829755;%;32,51666496495229;cm
2026-02-01 04:00:00.000;151,0015131092322;moh;0;None;0,08433527981916666;m3/s;0;kW;0;rpm;0;KVar;0;%;0,1101774419438889;Mill.m3;84,33332323988216;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,67137749997099;mKVs;0;None;9,965570450205554;mm;0;m3/s;93,4618713888889;bar;0;KVa;-19,850086633638888;cm;73,45162781516666;%;32,50833254977446;cm
2026-02-01 05:00:00.000;151,00056781560917;moh;0;None;0,08438833575555554;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11019498141833332;Mill.m3;84,39161589949062;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,6243086195928;mKVs;0;None;9,961705100894445;mm;0;m3/s;93,34986944444445;bar;0;KVa;-19,943631490222224;cm;73,46332092422222;%;32,51665875541142;cm
2026-02-01 06:00:00.000;151,00066153110154;moh;0;None;0,08435444716263889;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11022794052638894;Mill.m3;84,35753544250788;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,6202883440871;mKVs;0;None;9,952589881911107;mm;0;m3/s;93,30408222222222;bar;0;KVa;-19,938566419388888;cm;73,48529343213889;%;32,50833589806655;cm
2026-02-01 07:00:00.000;151,00033738796398;moh;0;None;0,08424222498652778;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11020094887666668;Mill.m3;84,23939016635603;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,63804365330475;mKVs;0;None;9,959104750244444;mm;0;m3/s;93,53153111111111;bar;0;KVa;-19,972890215833335;cm;73,46729956697222;%;32,4916651402793;cm
2026-02-01 08:00:00.000;151,00055465625175;moh;0;None;0,0843525027473611;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10990762533416665;Mill.m3;84,35134554781135;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,62029979126497;mKVs;0;None;10,034066307222224;mm;0;m3/s;93,86725805555555;bar;0;KVa;-19,949014450694445;cm;73,27175055744445;%;32,50834003696851;cm
2026-02-01 09:00:00.000;151,00027481309473;moh;0;None;0,08408833568666665;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11008470237861114;Mill.m3;84,08981046965708;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,65833317292149;mKVs;0;None;9,988626904463889;mm;0;m3/s;93,54143472222222;bar;0;KVa;-19,980968897527777;cm;73,38980144877777;%;32,466668287760776;cm
2026-02-01 10:00:00.000;150,9995570631858;moh;0;None;0,08417500090083334;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11004536083694448;Mill.m3;84,17110406647886;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,64166476565512;mKVs;0;None;9,999496672241666;mm;0;m3/s;93,49542138888889;bar;0;KVa;-20,034840902611112;cm;73,36357415652778;%;32,49166431754039;cm
2026-02-01 11:00:00.000;150,99995046803775;moh;0;None;0,08404833573386113;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10981578325583334;Mill.m3;84,05171113577799;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,65000738646923;mKVs;0;None;10,061565186844446;mm;0;m3/s;93,76443722222223;bar;0;KVa;-20,001775952444444;cm;73,21052224941667;%;32,46667034328488;cm
2026-02-01 12:00:00.000;151,00002295165802;moh;0;None;0,08424167025;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11003798546166665;Mill.m3;84,24163861257676;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,61304915088904;mKVs;0;None;10,002313613452777;mm;0;m3/s;93,29757444444445;bar;0;KVa;-20,00850677591667;cm;73,35865690566666;%;32,49166240534493;cm
2026-02-01 13:00:00.000;150,99890434229553;moh;0;None;0,08419083661483333;m3/s;0;kW;0;rpm;0;KVar;0;%;0,1096450133197222;Mill.m3;84,1868459850762;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,6702930685413;mKVs;0;None;10,102999582127783;mm;0;m3/s;93,53768638888889;bar;0;KVa;-20,110588073555554;cm;73,09667612855556;%;32,48697042157782;cm
2026-02-01 14:00:00.000;150,99988539554897;moh;0;None;0,08426722350444445;m3/s;0;kW;0;rpm;0;KVar;0;%;0,1100470060302778;Mill.m3;84,27767317580935;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,63927799714942;mKVs;0;None;9,996526718358334;mm;0;m3/s;93,59068166666667;bar;0;KVa;-20,005387199166666;cm;73,36467141230555;%;32,501053229282164;cm
2026-02-01 15:00:00.000;150,99950244773254;moh;0;None;0,08399416765277777;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10990494723888887;Mill.m3;83,98900597434323;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,69636458461525;mKVs;0;None;10,033582688491668;mm;0;m3/s;92,97433722222222;bar;0;KVa;-20,041711593472222;cm;73,26996549077778;%;32,45728366647347;cm
2026-02-01 16:00:00.000;150,99999883662377;moh;0;None;0,08374777825666666;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10995636009555552;Mill.m3;83,7495040870764;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,69530718389784;mKVs;0;None;10,018941667744448;mm;0;m3/s;92,92898194444444;bar;0;KVa;-19,98626285125;cm;73,3042403335;%;32,42135900878113;cm
2026-02-01 17:00:00.000;150,99811911166185;moh;0;None;0,08382638991202779;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10965994203777782;Mill.m3;83,81802345917639;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,67032273854757;mKVs;0;None;10,097642264038887;mm;0;m3/s;93,40241833333333;bar;0;KVa;-20,19864823863889;cm;73,10662784688888;%;32,4203142747658;cm
2026-02-01 18:00:00.000;150,99861875023723;moh;0;None;0,08384722337041668;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10953682787000002;Mill.m3;83,84792345859817;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,6666702100611;mKVs;0;None;10,132809533927777;mm;0;m3/s;91,15681111111111;bar;0;KVa;-20,1457087185;cm;73,02455268613889;%;32,43802097607135;cm
2026-02-01 19:00:00.000;150,998241209361;moh;0;None;0,08378972297655554;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10968648316555558;Mill.m3;83,78568102512875;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,64166715468997;mKVs;0;None;10,0910063851;mm;0;m3/s;93,18240833333333;bar;0;KVa;-20,174547831194445;cm;73,12432280833333;%;32,42865331384322;cm
2026-02-01 20:00:00.000;150,99804231569752;moh;0;None;0,08363694445369445;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10976475226166667;Mill.m3;83,63697159311819;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,65000052272008;mKVs;0;None;10,071568383611112;mm;0;m3/s;93,30418083333333;bar;0;KVa;-20,188772414083335;cm;73,17650186861111;%;32,40000153;cm
2026-02-01 21:00:00.000;150,99792957290725;moh;0;None;0,08360277770494443;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10947129195499998;Mill.m3;83,60256369724041;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,68333623053687;mKVs;0;None;10,150449541861109;mm;0;m3/s;93,38524555555556;bar;0;KVa;-20,207922193916666;cm;72,98086138930556;%;32,39166697803201;cm
2026-02-01 22:00:00.000;150,99737862026277;moh;0;None;0,08352277724041667;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10944902228777778;Mill.m3;83,52002815511212;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,6583343934813;mKVs;0;None;10,157945844761109;mm;0;m3/s;93,27831055555555;bar;0;KVa;-20,266028512777776;cm;72,96601549977778;%;32,391667200259334;cm
2026-02-01 23:00:00.000;150,99627527175875;moh;0;None;0,08351249922702779;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10920612824472223;Mill.m3;83,51357331915091;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,69642911047633;mKVs;0;None;10,222489039205552;mm;0;m3/s;93,34942638888889;bar;0;KVa;-20,372784934333332;cm;72,80408588172222;%;32,38334209295207;cm
2026-02-02 00:00:00.000;150,9969472827188;moh;0;None;0,0834841659721111;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10965427869277777;Mill.m3;83,478543825644;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,7213500333192;mKVs;0;None;10,102546056713889;mm;0;m3/s;93,26308916666666;bar;0;KVa;-20,31629350472222;cm;73,1028531196389;%;32,39166752083694;cm
2026-02-02 01:00:00.000;150,99559607161706;moh;0;None;0,08357694405886111;m3/s;0;kW;0;rpm;0;KVar;0;%;0,1090114172511111;Mill.m3;83,57777616856647;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,72032568782774;mKVs;0;None;10,274287755677777;mm;0;m3/s;93,20643444444444;bar;0;KVa;-20,45514000511111;cm;72,67427792161111;%;32,40000153;cm
2026-02-02 02:00:00.000;150,9960796868028;moh;0;None;0,08361388877680553;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10924155326416668;Mill.m3;83,62006031623218;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,67499858222972;mKVs;0;None;10,211551030738889;mm;0;m3/s;93,32831583333333;bar;0;KVa;-20,384771557416666;cm;72,82770307508333;%;32,39166700581043;cm
2026-02-02 03:00:00.000;150,9953763325235;moh;0;None;0,08356333284155554;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10900098955222225;Mill.m3;83,56894082036757;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,70000125102159;mKVs;0;None;10,277744293225;mm;0;m3/s;93,01624527777778;bar;0;KVa;-20,47198401472222;cm;72,66732678091667;%;32,383334759450804;cm
2026-02-02 04:00:00.000;150,99569592774873;moh;0;None;0,08348499927825002;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10904567317166669;Mill.m3;83,48001450053972;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,71667307496813;mKVs;0;None;10,267086453522221;mm;0;m3/s;92,91247472222223;bar;0;KVa;-20,438245137055556;cm;72,69711556072222;%;32,39165924291629;cm
2026-02-02 05:00:00.000;150,99478500153853;moh;0;None;0,08358583305669445;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10897374547083333;Mill.m3;83,58480840186208;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,70833812134853;mKVs;0;None;10,284923342566664;mm;0;m3/s;93,53077333333333;bar;0;KVa;-20,522592332444443;cm;72,64916358636111;%;32,40000153;cm
2026-02-02 06:00:00.000;150,994546944798;moh;0;None;0,0834641656341111;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10900756905611111;Mill.m3;83,45944723492764;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,75934081233088;mKVs;0;None;10,275028230822224;mm;0;m3/s;93,64109;bar;0;KVa;-20,54987165386111;cm;72,67171183819444;%;32,37500098527841;cm
2026-02-02 07:00:00.000;150,99389642485778;moh;0;None;0,08342666547505555;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10888794819388889;Mill.m3;83,42940570658648;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,70734122030795;mKVs;0;None;10,307474986566666;mm;0;m3/s;92,91731388888888;bar;0;KVa;-20,615772668694444;cm;72,59196535880555;%;32,374996901851574;cm
2026-02-02 08:00:00.000;150,99422668187552;moh;0;None;0,08346472121969445;m3/s;0;kW;0;rpm;0;KVar;0;%;0,1090152312805556;Mill.m3;83,46389405127543;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,71514074038546;mKVs;0;None;10,272333570316666;mm;0;m3/s;93,28385416666667;bar;0;KVa;-20,56854247825;cm;72,67682173155555;%;32,3778772178093;cm
2026-02-02 09:00:00.000;150,99448665797425;moh;0;None;0,08330027601875001;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10879682759805558;Mill.m3;83,29938942598164;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,77133896384164;mKVs;0;None;10,33318498595278;mm;0;m3/s;93,72411777777778;bar;0;KVa;-20,543484157166667;cm;72,53121840283333;%;32,3499943848626;cm
2026-02-02 10:00:00.000;150,99405671442028;moh;0;None;0,08341833212472222;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10858553622138889;Mill.m3;83,41944956628467;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,74166924807638;mKVs;0;None;10,390896480311111;mm;0;m3/s;93,10775972222223;bar;0;KVa;-20,613276164416668;cm;72,39035744311111;%;32,37966595321485;cm
2026-02-02 11:00:00.000;150,9952373212607;moh;0;None;0,08363388899097221;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10922754978444445;Mill.m3;83,62813536830501;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,77867504299019;mKVs;0;None;10,218542525083333;mm;0;m3/s;93,47112583333333;bar;0;KVa;-20,455106096861112;cm;72,81836598825;%;32,3750009575;cm
2026-02-02 12:00:00.000;151,00445246482423;moh;0;None;0,08425194679363888;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11099617002138888;Mill.m3;84,25188554941994;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,72500383834156;mKVs;0;None;9,75287501044722;mm;0;m3/s;93,56048388888888;bar;0;KVa;-19,571647643305557;cm;73,99744763022223;%;32,4879928353585;cm
2026-02-02 13:00:00.000;151,0142233210535;moh;0;None;0,08442639195597222;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11279974894999999;Mill.m3;84,43137631907615;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,72500389194913;mKVs;0;None;9,300201204308335;mm;0;m3/s;92,8470075;bar;0;KVa;-18,567123413972222;cm;75,19983429366667;%;32,52500168363655;cm
2026-02-02 14:00:00.000;151,0237320005036;moh;0;None;0,08494388837819446;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11488276114777779;Mill.m3;84,9509189602479;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,72965979293497;mKVs;0;None;8,779309590799999;mm;0;m3/s;93,56349138888889;bar;0;KVa;-17,629750569583333;cm;76,5885081813611;%;32,60097749564711;cm
2026-02-02 15:00:00.000;151,03075899705973;moh;0;None;0,08501166573013888;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11629741070249998;Mill.m3;85,00580066237092;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,75000625940704;mKVs;0;None;8,425646887783335;mm;0;m3/s;93,63947833333333;bar;0;KVa;-16,921878388722224;cm;77,53160769263889;%;32,620348950913545;cm
2026-02-02 16:00:00.000;151,0356607715765;moh;0;None;0,08504027653861113;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11717444631972222;Mill.m3;85,03825691999384;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,72034918759128;mKVs;0;None;8,206388685588887;mm;0;m3/s;93,18350805555555;bar;0;KVa;-16,43334282988889;cm;78,1162982731389;%;32,60833476081318;cm
2026-02-02 17:00:00.000;151,0379661766243;moh;0;None;0,08499388777472223;m3/s;0;kW;0;rpm;0;KVar;0;%;0,1175742176763889;Mill.m3;84,99627470001379;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,75929725743899;mKVs;0;None;8,106445736375;mm;0;m3/s;93,37116833333333;bar;0;KVa;-16,21011098275;cm;78,38281177886111;%;32,61667814596661;cm
2026-02-02 18:00:00.000;151,04017461302618;moh;0;None;0,08516972031819445;m3/s;0;kW;0;rpm;0;KVar;0;%;0,1180225037627778;Mill.m3;85,17111669808904;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,80000635800478;mKVs;0;None;7,994374169316667;mm;0;m3/s;93,4164525;bar;0;KVa;-15,982110766166667;cm;78,68166914894445;%;32,624998601995024;cm
2026-02-02 19:00:00.000;151,04011864566203;moh;0;None;0,08519555350930555;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11804310218583333;Mill.m3;85,19922175645061;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,79070574984155;mKVs;0;None;7,989224327980557;mm;0;m3/s;88,12210444444445;bar;0;KVa;-15,991774665305556;cm;78,69540187019444;%;32,63798426442246;cm
2026-02-02 20:00:00.000;151,04032369544308;moh;0;None;0,08501222117055557;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11795532190888888;Mill.m3;85,01443657686592;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,76298492360843;mKVs;0;None;8,011169433613889;mm;0;m3/s;92,9773563888889;bar;0;KVa;-15,969280667833333;cm;78,63688233791666;%;32,603686470848515;cm
2026-02-02 21:00:00.000;151,04155647158004;moh;0;None;0,08504194331666666;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11839785267916668;Mill.m3;85,03696991489377;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,79167329022557;mKVs;0;None;7,900536855191666;mm;0;m3/s;92,88133944444445;bar;0;KVa;-15,843060810611112;cm;78,93190133822222;%;32,62500079640589;cm
2026-02-02 22:00:00.000;151,04192421632106;moh;0;None;0,0849063884051389;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11841535828416666;Mill.m3;84,90416297396708;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,80000480164011;mKVs;0;None;7,896160549538889;mm;0;m3/s;93,24654166666667;bar;0;KVa;-15,804540847222222;cm;78,94357268044445;%;32,60000229;cm
2026-02-02 23:00:00.000;151,04172399375952;moh;0;None;0,08509249869347223;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11839994735361112;Mill.m3;85,0993643832288;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,74999701038145;mKVs;0;None;7,90001339368889;mm;0;m3/s;93,1047125;bar;0;KVa;-15,842492845916667;cm;78,93329741061112;%;32,61298153585894;cm
2026-02-03 00:00:00.000;151,0414705777807;moh;0;None;0,08492583293097222;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11824766451472221;Mill.m3;84,92146578666484;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,77500346111007;mKVs;0;None;7,9380840724083335;mm;0;m3/s;92,84054027777778;bar;0;KVa;-15,858912999083334;cm;78,83177585561111;%;32,60369381685211;cm
2026-02-03 01:00:00.000;151,04155109935317;moh;0;None;0,08496138796972222;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11834127648777776;Mill.m3;84,96192709837348;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,80003180039667;mKVs;0;None;7,914680904688891;mm;0;m3/s;93,62681694444444;bar;0;KVa;-15,844349332305555;cm;78,89418404858333;%;32,614753286528526;cm
2026-02-03 02:00:00.000;151,0415669512211;moh;0;None;0,08524666440958333;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11813866627277778;Mill.m3;85,25239388077607;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,80833042508861;mKVs;0;None;7,965333726502781;mm;0;m3/s;93,46053277777777;bar;0;KVa;-15,836719938111111;cm;78,75911034316667;%;32,6546249820378;cm
2026-02-03 03:00:00.000;151,04181248980535;moh;0;None;0,08536471939736112;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11830554467583333;Mill.m3;85,36666168446399;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,79167412354559;mKVs;0;None;7,923613654036111;mm;0;m3/s;93,10836055555555;bar;0;KVa;-15,810000101833333;cm;78,87036291791667;%;32,66666729778755;cm
2026-02-03 04:00:00.000;151,04177041718742;moh;0;None;0,0851394426901389;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11838905261333334;Mill.m3;85,14088787912577;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,79999796924434;mKVs;0;None;7,902736663949999;mm;0;m3/s;92,8660561111111;bar;0;KVa;-15,827954609138889;cm;78,92603611411111;%;32,637025695755455;cm
2026-02-03 05:00:00.000;151,040735796548;moh;0;None;0,08548332999166666;m3/s;0;kW;0;rpm;0;KVar;0;%;0,1180548422188889;Mill.m3;85,48344236840778;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,81202898044369;mKVs;0;None;7,986289130383336;mm;0;m3/s;93,28733666666666;bar;0;KVa;-15,925059847222222;cm;78,70322861219445;%;32,683350070315;cm
2026-02-03 06:00:00.000;151,0395003384988;moh;0;None;0,08516249805625002;m3/s;0;kW;0;rpm;0;KVar;0;%;0,1178747637888889;Mill.m3;85,16572853505497;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,78425918023659;mKVs;0;None;8,031308915958334;mm;0;m3/s;93,66331916666667;bar;0;KVa;-16,051483153833335;cm;78,58317657116666;%;32,637962875860815;cm
2026-02-03 07:00:00.000;151,03978164309947;moh;0;None;0,08548527442763888;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11789265086194443;Mill.m3;85,48332628558192;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,79537334426158;mKVs;0;None;8,026837243000001;mm;0;m3/s;93,21698361111112;bar;0;KVa;-16,025619506;cm;78,59510027452778;%;32,6833334872354;cm
2026-02-03 08:00:00.000;151,04024078086468;moh;0;None;0,08521305339152778;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11805730226861112;Mill.m3;85,20849212589394;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,8100173160362;mKVs;0;None;7,985674540141668;mm;0;m3/s;93,58787777777778;bar;0;KVa;-15,97772386461111;cm;78,70486844441666;%;32,64407189350253;cm
2026-02-03 09:00:00.000;151,0398475147053;moh;0;None;0,08554527420166666;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11800081016111111;Mill.m3;85,54811279580626;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,80475622977518;mKVs;0;None;7,999797397169444;mm;0;m3/s;93,88077638888889;bar;0;KVa;-16,008237202472223;cm;78,66720752925;%;32,69166597085756;cm
2026-02-03 10:00:00.000;151,03980402166025;moh;0;None;0,08549444211888887;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11787535012916668;Mill.m3;85,48848587959652;l/s;0;m3/s;624398,125;t;26,39999962;%;0;None;98,79486210171365;mKVs;0;None;8,031162685736112;mm;0;m3/s;93,1208461111111;bar;0;KVa;-16,00485060036111;cm;78,58356632522222;%;32,68526081969115;cm
