DateTime;Value (Cluster1.GRODEM_G2_GEN_Q_PV);Unit (Cluster1.GRODEM_G2_GEN_Q_PV);Value (Cluster1.GRODEM_G2_KONTROLL_REG_P_SP_SP_LAST);Unit (Cluster1.GRODEM_G2_KONTROLL_REG_P_SP_SP_LAST);Value (Cluster1.GRODEM_KRST_KONTROLL_KOM_AL);Unit (Cluster1.GRODEM_KRST_KONTROLL_KOM_AL);Value (Cluster1.GRODEM_G2_KONTROLL_REG_P_SP_TM_PV);Unit (Cluster1.GRODEM_G2_KONTROLL_REG_P_SP_TM_PV);Value (Cluster1.GRODEM_G2_RORGATE_VANN_TRYKK_PV);Unit (Cluster1.GRODEM_G2_RORGATE_VANN_TRYKK_PV);Value (Cluster1.GRODEM_G2_GEN_P_PV);Unit (Cluster1.GRODEM_G2_GEN_P_PV);Value (Cluster1.GRODEM_SMIEVT_NIVA_VTA_PV);Unit (Cluster1.GRODEM_SMIEVT_NIVA_VTA_PV);Value (Cluster1.GRODEM_G2_TURB_VF_PV);Unit (Cluster1.GRODEM_G2_TURB_VF_PV);Value (Cluster1.GRODEM_SMIEVT_KONTROLL_TOT_VF_PV);Unit (Cluster1.GRODEM_SMIEVT_KONTROLL_TOT_VF_PV);Value (Cluster1.GRODEM_SMIEVT_NIVA_SENSOR_PRI_KOTE_PV);Unit (Cluster1.GRODEM_SMIEVT_NIVA_SENSOR_PRI_KOTE_PV);Value (Cluster1.GRODEM_SMIEVT_KONTROLL_MAG_VOLUM_PV);Unit (Cluster1.GRODEM_SMIEVT_KONTROLL_MAG_VOLUM_PV);Value (Cluster1.GRODEM_SMIEVT_NIVA_SENSOR_PRI_HRV_PV);Unit (Cluster1.GRODEM_SMIEVT_NIVA_SENSOR_PRI_HRV_PV);Value (Cluster1.GRODEM_SMIEVT_KONTROLL_MAG_NEDBKAP_PV);Unit (Cluster1.GRODEM_SMIEVT_KONTROLL_MAG_NEDBKAP_PV);Value (Cluster1.GRODEM_G2_TURB_VIRKNGRD_PV);Unit (Cluster1.GRODEM_G2_TURB_VIRKNGRD_PV);Value (Cluster1.GRODEM_G2_KONTROLL_AGC_DB_SP);Unit (Cluster1.GRODEM_G2_KONTROLL_AGC_DB_SP);Value (Cluster1.GRODEM_SMIEVT_KONTROLL_MAG_OVLOP_PV);Unit (Cluster1.GRODEM_SMIEVT_KONTROLL_MAG_OVLOP_PV);Value (Cluster1.GRODEM_SMIEVT_KONTROLL_MAG_FYLLGRD_PV);Unit (Cluster1.GRODEM_SMIEVT_KONTROLL_MAG_FYLLGRD_PV)
2025-12-31 23:00:00.000;137,75226305555555;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2617,6894255555558;kW;-61,669444444444444;cm;5,342696625605555;m3/s;5,342743441744445;m3/s;70,3831041152892;moh;1,158955292033333;Mill.m3;-61,68976472222222;cm;46,8743020055;mm;84,78651606241667;%;2,551019907;None;0;m3/s;90,54338412780555;%
2026-01-01 00:00:00.000;140,80771444444446;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2614,88909;kW;-66,45277777777778;cm;5,335307431233335;m3/s;5,335284022505557;m3/s;70,33536243184545;moh;1,1494295147277778;Mill.m3;-66,46305833333334;cm;50,53292374972222;mm;84,82346307963888;%;2,551019907;None;0;m3/s;89,79918149236111;%
2026-01-01 01:00:00.000;141,278895;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2614,090742777778;kW;-71,27222222222223;cm;5,335237215636112;m3/s;5,335323045002778;m3/s;70,28706829557194;moh;1,1399535312861109;Mill.m3;-71,29306611111112;cm;54,17241593627778;mm;84,8238131206111;%;2,551019907;None;0;m3/s;89,05886927691667;%
2026-01-01 02:00:00.000;146,83439361111112;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2608,8927969444444;kW;-74,83333333333333;cm;5,316783686563888;m3/s;5,316783686563888;m3/s;70,25151668957746;moh;1,132891926627778;Mill.m3;-74,84861277777777;cm;56,88460487736111;mm;84,91608142836111;%;2,551019907;None;0;m3/s;88,50718148569445;%
2026-01-01 03:00:00.000;147,5206125;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2605,7464333333332;kW;-77,82222222222222;cm;5,309191619052778;m3/s;5,309168211647224;m3/s;70,22169474050145;moh;1,1269689454722223;Mill.m3;-77,830625;cm;59,15947085325;mm;84,95404173561111;%;2,551019907;None;0;m3/s;88,04444899894445;%
2026-01-01 04:00:00.000;148,89087111111112;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2602,495551388889;kW;-80,75;cm;5,298595558261112;m3/s;5,29859555826389;m3/s;70,19234978971905;moh;1,1212050359138892;Mill.m3;-80,76463472222223;cm;61,373252205;mm;85,00702292016666;%;2,551019907;None;0;m3/s;87,5941424915;%
2026-01-01 05:00:00.000;139,27729888888888;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2611,6754136111113;kW;-83,5;cm;5,326607359783334;m3/s;5,326685386236111;m3/s;70,16491463612451;moh;1,1157934668166667;Mill.m3;-83,50878555555556;cm;63,451700262222225;mm;84,86696338522222;%;2,551019907;None;0;m3/s;87,17136264180556;%
2026-01-01 06:00:00.000;148,52708388888888;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2602,3820838888887;kW;-86,34444444444445;cm;5,301045563566667;m3/s;5,301029959069444;m3/s;70,13649338091122;moh;1,1100844301833332;Mill.m3;-86,35075583333334;cm;65,64439063355556;mm;84,994772508;%;2,551019907;None;0;m3/s;86,72534633433334;%
2026-01-01 07:00:00.000;154,65307555555555;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2600,225302777778;kW;-89,31666666666666;cm;5,290613316130555;m3/s;5,290582104488889;m3/s;70,10670251911968;moh;1,104205279408333;Mill.m3;-89,32958416666666;cm;67,90242222955555;mm;85,04693404194444;%;2,551019907;None;0;m3/s;86,26603730369445;%
2026-01-01 08:00:00.000;159,2473361111111;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2598,5818644444444;kW;-92,16944444444445;cm;5,289903267230555;m3/s;5,289981293688888;m3/s;70,07822986355278;moh;1,0985294825694443;Mill.m3;-92,17677777777777;cm;70,08235356983333;mm;85,0504843171389;%;2,551019907;None;0;m3/s;85,82261734033334;%
2026-01-01 09:00:00.000;159,18929555555556;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2602,7847566666665;kW;-95,05277777777778;cm;5,296395160136111;m3/s;5,296356145583332;m3/s;70,04939670035917;moh;1,0928924206527775;Mill.m3;-95,06019805555556;cm;72,24740216813889;mm;85,01802455061112;%;2,551019907;None;0;m3/s;85,38222172916667;%
2026-01-01 10:00:00.000;172,42414277777777;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2588,8972283333333;kW;-97,96111111111111;cm;5,262117702436112;m3/s;5,261883620425;m3/s;70,02027550964972;moh;1,0870843412638889;Mill.m3;-97,9727175;cm;74,47813608372222;mm;85,18941143991667;%;2,551019907;None;0;m3/s;84,92846751866666;%
2026-01-01 11:00:00.000;154,24727194444444;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2599,0471830555557;kW;-99,2;cm;5,2887796879555555;m3/s;5,288881124463888;m3/s;70,00804549358948;moh;1,0846044886944441;Mill.m3;-99,19561916666666;cm;75,43057675222222;mm;85,05610179852778;%;2,551019907;None;0;m3/s;84,73473251805555;%
2026-01-01 12:00:00.000;156,34448666666665;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2594,6189630555555;kW;-100,02222222222223;cm;5,279455343883334;m3/s;5,279330498644446;m3/s;69,99975321108737;moh;1,082915728597222;Mill.m3;-100,02474305555556;cm;76,07919114794444;mm;85,10272435030555;%;2,551019907;None;0;m3/s;84,60279373352778;%
2026-01-01 13:00:00.000;163,56153305555554;kVAr;2551,02002;kW;0;None;2500;kW;5,599948266160168;Bar;2589,9091875;kW;-100,67222222222222;cm;5,267548369041666;m3/s;5,267618593911111;m3/s;69,99317282527416;moh;1,0817275694472221;Mill.m3;-100,68234416666667;cm;76,53553968927778;mm;85,16225827536111;%;2,551019907;None;0;m3/s;84,50996587402778;%
2026-01-01 14:00:00.000;131,73457305555556;kVAr;2551,02002;kW;0;None;2500;kW;5,581468533715929;Bar;2613,066732222222;kW;-101,53055555555555;cm;5,324851780441667;m3/s;5,324922005308332;m3/s;69,98480634552989;moh;1,0801220256333333;Mill.m3;-101,52065888888889;cm;77,15218346733333;mm;84,87574100511111;%;2,551019907;None;0;m3/s;84,38453362766667;%
2026-01-01 15:00:00.000;137,1543577777778;kVAr;2551,02002;kW;0;None;2500;kW;5,5893848873064975;Bar;2604,762961388889;kW;-102,25277777777778;cm;5,307092667969444;m3/s;5,306975626966667;m3/s;69,97750026204126;moh;1,078565937769445;Mill.m3;-102,25105805555556;cm;77,74983325563889;mm;84,96453649672222;%;2,551019907;None;0;m3/s;84,26296702611111;%
2026-01-01 16:00:00.000;141,30641833333334;kVAr;2551,02002;kW;0;None;2500;kW;5,58202714429636;Bar;2601,798065833333;kW;-103,02222222222223;cm;5,2980727288916665;m3/s;5,298150756669444;m3/s;69,9696771201019;moh;1,077075259911111;Mill.m3;-103,03249694444445;cm;78,32237252244444;mm;85,00963702727778;%;2,551019907;None;0;m3/s;84,14650927936111;%
2026-01-01 17:00:00.000;135,62995833333332;kVAr;2551,02002;kW;0;None;2500;kW;5,575697400309625;Bar;2604,8231133333334;kW;-103,79166666666667;cm;5,302450043669444;m3/s;5,302379818805556;m3/s;69,96198301280411;moh;1,0755185208666667;Mill.m3;-103,8014225;cm;78,92028096666667;mm;84,98774952297222;%;2,551019907;None;0;m3/s;84,02488543616667;%
2026-01-01 18:00:00.000;137,7101625;kVAr;2551,02002;kW;0;None;2500;kW;5,580260895974299;Bar;2606,0896383333334;kW;-104,37222222222222;cm;5,3109394471361115;m3/s;5,3109394471361115;m3/s;69,95628091597744;moh;1,0743248372361112;Mill.m3;-104,37209694444445;cm;79,37875042158333;mm;84,94530281527778;%;2,551019907;None;0;m3/s;83,93162871630555;%
2026-01-01 19:00:00.000;139,95264805555556;kVAr;2551,02002;kW;0;None;2500;kW;5,589052276511369;Bar;2601,0728552777778;kW;-104,075;cm;5,295263743405556;m3/s;5,295451007955556;m3/s;69,95916840310349;moh;1,0749519338194444;Mill.m3;-104,08266888888889;cm;79,13789463208333;mm;85,02368111094444;%;2,551019907;None;0;m3/s;83,98061985847222;%
2026-01-01 20:00:00.000;143,59876111111112;kVAr;2551,02002;kW;0;None;2500;kW;5,593946882972597;Bar;2604,6752;kW;-103,77222222222223;cm;5,3051966403055575;m3/s;5,305227850625002;m3/s;69,96234164231218;moh;1,075557026777778;Mill.m3;-103,76579666666666;cm;78,90549172444445;mm;84,97401724852777;%;2,551019907;None;0;m3/s;84,02789381236111;%
2026-01-01 21:00:00.000;150,44185638888888;kVAr;2551,02002;kW;0;None;2500;kW;5,597848990376704;Bar;2603,374517222222;kW;-103,10277777777777;cm;5,303355221069445;m3/s;5,303331812336112;m3/s;69,96904962195714;moh;1,0768717286;Mill.m3;-103,09610944444445;cm;78,40054474;mm;84,98322497444444;%;2,551019907;None;0;m3/s;84,130608371;%
2026-01-01 22:00:00.000;144,85794416666667;kVAr;2551,02002;kW;0;None;2500;kW;5,598553573040683;Bar;2604,427281388889;kW;-102,74166666666666;cm;5,307693527905555;m3/s;5,307794963088888;m3/s;69,97259157977393;moh;1,0775043259305557;Mill.m3;-102,74061555555555;cm;78,15757694341667;mm;84,96153235958333;%;2,551019907;None;0;m3/s;84,18003001983334;%
2026-01-01 23:00:00.000;148,17728305555556;kVAr;2551,02002;kW;0;None;2500;kW;5,598815739458292;Bar;2602,7999555555557;kW;-102,29444444444445;cm;5,297011613841666;m3/s;5,297113049024998;m3/s;69,97704417409196;moh;1,0784339691111111;Mill.m3;-102,29607527777777;cm;77,80051879933333;mm;85,01494284741666;%;2,551019907;None;0;m3/s;84,25265723466667;%
2026-01-02 00:00:00.000;167,77580194444445;kVAr;2551,02002;kW;0;None;2500;kW;5,599589405389975;Bar;2588,911325833333;kW;-101,85;cm;5,259386712944445;m3/s;5,259371107122223;m3/s;69,98155527264501;moh;1,0794183504638888;Mill.m3;-101,84498416666666;cm;77,42244247786111;mm;85,20306640194444;%;2,551019907;None;0;m3/s;84,3295603013889;%
2026-01-02 01:00:00.000;148,14744166666668;kVAr;2551,02002;kW;0;None;2500;kW;5,5997940996399596;Bar;2606,8257125;kW;-101,33055555555555;cm;5,3099017143888885;m3/s;5,309862699836111;m3/s;69,98677523064376;moh;1,0803638164611113;Mill.m3;-101,33226861111112;cm;77,05932144277777;mm;84,95049152430556;%;2,551019907;None;0;m3/s;84,40342239772222;%
2026-01-02 02:00:00.000;154,90217722222224;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2602,923565833333;kW;-100,95833333333333;cm;5,300944150819444;m3/s;5,3008583227777795;m3/s;69,99044325807257;moh;1,081100449013889;Mill.m3;-100,95552166666667;cm;76,77640513927778;mm;84,99527948155556;%;2,551019907;None;0;m3/s;84,46097028436111;%
2026-01-02 03:00:00.000;147,84106;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2606,4326330555555;kW;-100,39722222222223;cm;5,30858300128611;m3/s;5,308528380913889;m3/s;69,99604493157422;moh;1,0821896167638885;Mill.m3;-100,39607666666667;cm;76,35807666827777;mm;84,95708442333333;%;2,551019907;None;0;m3/s;84,54606435386111;%
2026-01-02 04:00:00.000;162,64115916666665;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2601,283846388889;kW;-100;cm;5,299867406141666;m3/s;5,299992250055555;m3/s;70;moh;1,083009243;Mill.m3;-100;cm;76,04327393;mm;85,00066354458333;%;2,551019907;None;0;m3/s;84,61009979;%
2026-01-02 05:00:00.000;176,45278083333332;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2594,2497038888887;kW;-99,575;cm;5,278893588658333;m3/s;5,278784349236111;m3/s;70,00434601318116;moh;1,0837903633055554;Mill.m3;-99,56580583333333;cm;75,74326358777778;mm;85,10553237072222;%;2,551019907;None;0;m3/s;84,67112684994444;%
2026-01-02 06:00:00.000;165,23209194444445;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2604,4050655555557;kW;-99;cm;5,3047753043277766;m3/s;5,304759698505555;m3/s;70,01000214;moh;1,084989548;Mill.m3;-99;cm;75,28268433;mm;84,97612457202777;%;2,551019907;None;0;m3/s;84,76481628;%
2026-01-02 07:00:00.000;159,83085583333335;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2604,4656772222224;kW;-98,87777777777778;cm;5,3086064259583345;m3/s;5,3085830185527785;m3/s;70,01146201718124;moh;1,0852863790999998;Mill.m3;-98,85378388888888;cm;75,16868172;mm;84,95696767161111;%;2,551019907;None;0;m3/s;84,7880054445;%
2026-01-02 08:00:00.000;156,15929222222223;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2606,246538611111;kW;-98,9;cm;5,313615821527777;m3/s;5,313615821527777;m3/s;70,0110384308375;moh;1,0851874354;Mill.m3;-98,89748722222222;cm;75,20668259;mm;84,9319213653611;%;2,551019907;None;0;m3/s;84,780275723;%
2026-01-02 09:00:00.000;167,46877777777777;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2593,8328472222224;kW;-99;cm;5,273392619027778;m3/s;5,2733848174444455;m3/s;70,01000214;moh;1,084989548;Mill.m3;-99;cm;75,28268433;mm;85,13303722797222;%;2,551019907;None;0;m3/s;84,76481628;%
2026-01-02 10:00:00.000;140,01027472222222;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2619,7733552777777;kW;-99,02222222222223;cm;5,347339293713889;m3/s;5,347339293713889;m3/s;70,00980528677131;moh;1,084989548;Mill.m3;-99,019585;cm;75,28268433;mm;84,76330356594444;%;2,551019907;None;0;m3/s;84,76481628;%
2026-01-02 11:00:00.000;143,68104;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2615,894471388889;kW;-99,06944444444444;cm;5,336914805619445;m3/s;5,33685238498889;m3/s;70,00939574984633;moh;1,0848574561166666;Mill.m3;-99,06030805555555;cm;75,33341891333333;mm;84,81542657177778;%;2,551019907;None;0;m3/s;84,75449574433334;%
2026-01-02 12:00:00.000;154,28667638888888;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2607,419389166667;kW;-99,21944444444445;cm;5,314778354472224;m3/s;5,314731538336112;m3/s;70,00784028857387;moh;1,084593487;Mill.m3;-99,21619166666666;cm;75,43480225;mm;84,92610789466667;%;2,551019907;None;0;m3/s;84,733872982;%
2026-01-02 13:00:00.000;162,47209055555555;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2608,374337222222;kW;-100,00555555555556;cm;5,31658087177222;m3/s;5,316518451136109;m3/s;69,9999018984552;moh;1,0830147438472222;Mill.m3;-100,00982472222222;cm;76,04116118111111;mm;84,91709598883334;%;2,551019907;None;0;m3/s;84,61052955802778;%
2026-01-02 14:00:00.000;170,21984333333333;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2611,6523177777776;kW;-100,66666666666667;cm;5,325319935216665;m3/s;5,325460386277776;m3/s;69,99327651703803;moh;1,0817220447499998;Mill.m3;-100,67221027777778;cm;76,537662123;mm;84,87340106830555;%;2,551019907;None;0;m3/s;84,5095340715;%
2026-01-02 15:00:00.000;176,22300694444445;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2613,1079191666668;kW;-101,24722222222222;cm;5,3253277513972215;m3/s;5,325257526530555;m3/s;69,987581778465;moh;1,080572697605556;Mill.m3;-101,24235916666666;cm;76,97909738388888;mm;84,87336135341667;%;2,551019907;None;0;m3/s;84,41974069761112;%
2026-01-02 16:00:00.000;188,83504861111112;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2610,5005158333333;kW;-101,76388888888889;cm;5,324765945791667;m3/s;5,3247425370583334;m3/s;69,9823160873;moh;1,0795172981388887;Mill.m3;-101,76862083333333;cm;77,38443999722222;mm;84,87617062369445;%;2,551019907;None;0;m3/s;84,33729034027778;%
2026-01-02 17:00:00.000;207,22900694444445;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2604,1810883333333;kW;-102;cm;5,306944398130555;m3/s;5,306960005275;m3/s;69,98000336;moh;1,079050064;Mill.m3;-102;cm;77,56388855;mm;84,96527752291667;%;2,551019907;None;0;m3/s;84,30078888;%
2026-01-02 18:00:00.000;204,226005;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2613,831341111111;kW;-102;cm;5,332631075341667;m3/s;5,332443810791666;m3/s;69,98000336;moh;1,079050064;Mill.m3;-102;cm;77,56388855;mm;84,83684395625;%;2,551019907;None;0;m3/s;84,30078888;%
2026-01-02 19:00:00.000;220,9051975;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2604,1844066666667;kW;-102,06388888888888;cm;5,303097681283334;m3/s;5,303206918052778;m3/s;69,97934321320325;moh;1,0789235445138892;Mill.m3;-102,06603944444444;cm;77,61248226191667;mm;84,98451135438889;%;2,551019907;None;0;m3/s;84,29090470283333;%
2026-01-02 20:00:00.000;237,48330444444446;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2593,6692575;kW;-102,23333333333333;cm;5,273681391602779;m3/s;5,273736010650001;m3/s;69,97763422533586;moh;1,0785824919861118;Mill.m3;-102,23690083333334;cm;77,74347400708334;mm;85,13159336511112;%;2,551019907;None;0;m3/s;84,26426039916667;%
2026-01-02 21:00:00.000;222,0701263888889;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2611,773715;kW;-102,89166666666667;cm;5,327652974941666;m3/s;5,32759055298611;m3/s;69,97107414955781;moh;1,0772292835694444;Mill.m3;-102,89280194444444;cm;78,26321544758333;mm;84,86173636013889;%;2,551019907;None;0;m3/s;84,15854267816667;%
2026-01-02 22:00:00.000;203,5060613888889;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2610,8817383333335;kW;-103;cm;5,326256261952776;m3/s;5,326310879677776;m3/s;69,97000122;moh;1,077069759;Mill.m3;-103;cm;78,32448578;mm;84,86871869811111;%;2,551019907;None;0;m3/s;84,14608002;%
2026-01-02 23:00:00.000;209,1195522222222;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2612,863572222222;kW;-103;cm;5,326646416658333;m3/s;5,326646417980556;m3/s;69,97000122;moh;1,077069759;Mill.m3;-103;cm;78,32448578;mm;84,866768391;%;2,551019907;None;0;m3/s;84,14608002;%
2026-01-03 00:00:00.000;210,6662452777778;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2618,4904722222223;kW;-103,05555555555556;cm;5,342353285644443;m3/s;5,342400103105554;m3/s;69,96940627604256;moh;1,0769707438;Mill.m3;-103,05960722222223;cm;78,36251526;mm;84,78823337480556;%;2,551019907;None;0;m3/s;84,1383441955;%
2026-01-03 01:00:00.000;226,98926916666667;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2608,7445180555555;kW;-103,975;cm;5,316690062208333;m3/s;5,316791497391666;m3/s;69,96026767635621;moh;1,0751279609111113;Mill.m3;-103,97311972222222;cm;79,07028613777777;mm;84,91654866583333;%;2,551019907;None;0;m3/s;83,99437190619444;%
2026-01-03 02:00:00.000;233,65664805555556;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2605,4533102777777;kW;-104;cm;5,309137043752778;m3/s;5,309020001422223;m3/s;69,95999908;moh;1,075089455;Mill.m3;-104;cm;79,08507538;mm;84,95431558747222;%;2,551019907;None;0;m3/s;83,99136353;%
2026-01-03 03:00:00.000;207,69532555555554;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2618,5887269444443;kW;-104;cm;5,348291251388889;m3/s;5,3483692778472225;m3/s;69,95999908;moh;1,075089455;Mill.m3;-104;cm;79,08507538;mm;84,75854386225;%;2,551019907;None;0;m3/s;83,99136353;%
2026-01-03 04:00:00.000;231,7937613888889;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2610,2327825;kW;-104,24166666666666;cm;5,320263743391666;m3/s;5,320255940483333;m3/s;69,95752175521997;moh;1,0746053804444444;Mill.m3;-104,24776138888889;cm;79,27099914733333;mm;84,89868187230556;%;2,551019907;None;0;m3/s;83,95354580622222;%
2026-01-03 05:00:00.000;245,02299861111112;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2606,5618963888887;kW;-104,95833333333333;cm;5,3128823082277785;m3/s;5,312890111138889;m3/s;69,95040218629694;moh;1,0731751601666666;Mill.m3;-104,95945861111112;cm;79,820319369;mm;84,93558837005556;%;2,551019907;None;0;m3/s;83,84181162233334;%
2026-01-03 06:00:00.000;244,9767575;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2601,862035;kW;-105;cm;5,296910128366666;m3/s;5,296933535772222;m3/s;69,94999695;moh;1,07310915;Mill.m3;-105;cm;79,84567261;mm;85,015450011;%;2,551019907;None;0;m3/s;83,83665466;%
2026-01-03 07:00:00.000;233,66742555555555;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2608,8464255555555;kW;-105;cm;5,319054318869445;m3/s;5,319147951144445;m3/s;69,94999695;moh;1,07310915;Mill.m3;-105;cm;79,84567261;mm;84,90472852947222;%;2,551019907;None;0;m3/s;83,83665466;%
2026-01-03 08:00:00.000;233,9076711111111;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2611,969523333333;kW;-105,27222222222223;cm;5,323322460361111;m3/s;5,323322460361111;m3/s;69,94721191593469;moh;1,0726254252444445;Mill.m3;-105,27874;cm;80,03145463866667;mm;84,88338872986111;%;2,551019907;None;0;m3/s;83,79886304777777;%
2026-01-03 09:00:00.000;234,00972222222222;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2610,244255833333;kW;-105,89166666666667;cm;5,320084279122221;m3/s;5,320029658749999;m3/s;69,94107484814674;moh;1,0713281634000003;Mill.m3;-105,88291611111111;cm;80,529688261;mm;84,89957860266667;%;2,551019907;None;0;m3/s;83,697512815;%
2026-01-03 10:00:00.000;221,44519666666667;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2622,806307777778;kW;-105,19722222222222;cm;5,3594334774888885;m3/s;5,359425674580555;m3/s;69,94808131614957;moh;1,072707878327778;Mill.m3;-105,1917975;cm;79,99978724741666;mm;84,70283277211111;%;2,551019907;None;0;m3/s;83,8053047998611;%
2026-01-03 11:00:00.000;236,6801988888889;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2609,3451141666665;kW;-105;cm;5,315519693119443;m3/s;5,315582115074999;m3/s;69,94999695;moh;1,07310915;Mill.m3;-105;cm;79,84567261;mm;84,92240087647222;%;2,551019907;None;0;m3/s;83,83665466;%
2026-01-03 12:00:00.000;228,1984025;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2607,8109980555555;kW;-105;cm;5,3172987037972215;m3/s;5,317314310941665;m3/s;69,94999695;moh;1,07310915;Mill.m3;-105;cm;79,84567261;mm;84,913506063;%;2,551019907;None;0;m3/s;83,83665466;%
2026-01-03 13:00:00.000;206,35874083333334;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2609,2592786111113;kW;-105;cm;5,316471567563889;m3/s;5,316370132375;m3/s;69,94999695;moh;1,07310915;Mill.m3;-105;cm;79,84567261;mm;84,9176414496389;%;2,551019907;None;0;m3/s;83,83665466;%
2026-01-03 14:00:00.000;200,95168666666666;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2608,842939166667;kW;-104,81944444444444;cm;5,319873570172222;m3/s;5,3199203876361105;m3/s;69,95170781433649;moh;1,0734722059166666;Mill.m3;-104,82899527777778;cm;79,70622978449998;mm;84,90063213719445;%;2,551019907;None;0;m3/s;83,86501795283333;%
2026-01-03 15:00:00.000;200,649815;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2607,8771880555555;kW;-104,11111111111111;cm;5,319514653497222;m3/s;5,319600482863889;m3/s;69,958869786734;moh;1,0748914245;Mill.m3;-104,11276555555555;cm;79,161135103;mm;84,90242657094444;%;2,551019907;None;0;m3/s;83,975892643;%
2026-01-03 16:00:00.000;203,03669694444446;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2611,415791666667;kW;-104;cm;5,328004070052778;m3/s;5,327941648094444;m3/s;69,95999908;moh;1,075089455;Mill.m3;-104;cm;79,08507538;mm;84,85997941716667;%;2,551019907;None;0;m3/s;83,99136353;%
2026-01-03 17:00:00.000;212,41466861111113;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2610,0504030555558;kW;-104;cm;5,318258460394444;m3/s;5,318281869124999;m3/s;69,95999908;moh;1,075089455;Mill.m3;-104;cm;79,08507538;mm;84,90870821127778;%;2,551019907;None;0;m3/s;83,99136353;%
2026-01-03 18:00:00.000;217,42030305555556;kVAr;2551,02002;kW;0;None;2500;kW;5,599999905;Bar;2608,5477994444445;kW;-104;cm;5,314723763236111;m3/s;5,314723763238887;m3/s;69,95999908;moh;1,075089455;Mill.m3;-104;cm;79,08507538;mm;84,9263804965;%;2,551019907;None;0;m3/s;83,99136353;%
