DateTime;Value (Cluster1.DRIVDAL_INNTAK_NIVA_OPPSTROM_KOTE_PV);Unit (Cluster1.DRIVDAL_INNTAK_NIVA_OPPSTROM_KOTE_PV);Value (Cluster1.DRIVDAL_G1_GEN_F_PV);Unit (Cluster1.DRIVDAL_G1_GEN_F_PV);Value (Cluster1.DRIVDAL_G1_GEN_COSPHI_PV);Unit (Cluster1.DRIVDAL_G1_GEN_COSPHI_PV);Value (Cluster1.DRIVDAL_INNTAK_MAGASIN_TOT_VF_PV);Unit (Cluster1.DRIVDAL_INNTAK_MAGASIN_TOT_VF_PV);Value (Cluster1.DRIVDAL_G1_GEN_P_PV);Unit (Cluster1.DRIVDAL_G1_GEN_P_PV);Value (Cluster1.DRIVDAL_G1_GEN_TURTALL_PV);Unit (Cluster1.DRIVDAL_G1_GEN_TURTALL_PV);Value (Cluster1.DRIVDAL_G1_GEN_Q_PV);Unit (Cluster1.DRIVDAL_G1_GEN_Q_PV);Value (Cluster1.DRIVDAL_G1_TURB_VIRKNGRD_PV);Unit (Cluster1.DRIVDAL_G1_TURB_VIRKNGRD_PV);Value (Cluster1.DRIVDAL_INNTAK_MAGASIN_VOLUM_PV);Unit (Cluster1.DRIVDAL_INNTAK_MAGASIN_VOLUM_PV);Value (Cluster1.DRIVDAL_INNTAK_MINVF_LITER_PV);Unit (Cluster1.DRIVDAL_INNTAK_MINVF_LITER_PV);Value (Cluster1.DRIVDAL_G1_TURB_VF_PV);Unit (Cluster1.DRIVDAL_G1_TURB_VF_PV);Value (Cluster1.DRIVDAL_G1_GEN_TIMETELLER_PV);Unit (Cluster1.DRIVDAL_G1_GEN_TIMETELLER_PV);Value (Cluster1.DRIVDAL_G1_TURB_PADRAG_PV);Unit (Cluster1.DRIVDAL_G1_TURB_PADRAG_PV);Value (Cluster1.DRIVDAL_G1_KONTROLL_AGC_DB_SP);Unit (Cluster1.DRIVDAL_G1_KONTROLL_AGC_DB_SP);Value (Cluster1.DRIVDAL_G1_RORGATE_VANN_TRYKK_PV);Unit (Cluster1.DRIVDAL_G1_RORGATE_VANN_TRYKK_PV);Value (Cluster1.DRIVDAL_KRST_KONTROLL_KOM_AL);Unit (Cluster1.DRIVDAL_KRST_KONTROLL_KOM_AL);Value (Cluster1.DRIVDAL_INNTAK_MAGASIN_NED_KAP_PV);Unit (Cluster1.DRIVDAL_INNTAK_MAGASIN_NED_KAP_PV);Value (Cluster1.DRIVDAL_INNTAK_NIVA_OVERLOP_VF_PV);Unit (Cluster1.DRIVDAL_INNTAK_NIVA_OVERLOP_VF_PV);Value (Cluster1.DRIVDAL_G1_HYDRL_OLJE_TRYKK_PV);Unit (Cluster1.DRIVDAL_G1_HYDRL_OLJE_TRYKK_PV);Value (Cluster1.DRIVDAL_G1_GEN_S_PV);Unit (Cluster1.DRIVDAL_G1_GEN_S_PV);Value (Cluster1.DRIVDAL_INNTAK_NIVA_OPPSTROM_REF_HRV_PV);Unit (Cluster1.DRIVDAL_INNTAK_NIVA_OPPSTROM_REF_HRV_PV);Value (Cluster1.DRIVDAL_INNTAK_MAGASIN_FYLLGRAD_PV);Unit (Cluster1.DRIVDAL_INNTAK_MAGASIN_FYLLGRAD_PV);Value (Cluster1.DRIVDAL_INNTAK_MINVF_CM_PV);Unit (Cluster1.DRIVDAL_INNTAK_MINVF_CM_PV)
2025-12-31 23:00:00.000;150,96360112129474;moh;0;Hz;0;None;0,09116055864069443;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10249604916872222;Mill.m3;91,16663594976669;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,25237800173036;mKVs;0;None;12,063586341694444;mm;0;m3/s;92,936465;bar;0;KVa;-23,63136715411111;cm;68,33069941125;%;33,53571633623412;cm
2026-01-01 00:00:00.000;150,9672557458509;moh;0;Hz;0;None;0,09106333742152779;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10355632328722222;Mill.m3;91,06117634111808;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,23929436991594;mKVs;0;None;11,772011016277778;mm;0;m3/s;93,96715166666667;bar;0;KVa;-23,272700839861113;cm;69,03754910233333;%;33,53332931879858;cm
2026-01-01 01:00:00.000;150,97019759823263;moh;0;Hz;0;None;0,09126750386083332;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10397134461555556;Mill.m3;91,27996658226508;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,21429640462351;mKVs;0;None;11,657879935805555;mm;0;m3/s;93,92254833333334;bar;0;KVa;-22,989315456416666;cm;69,31422922211111;%;33,56072012760582;cm
2026-01-01 02:00:00.000;150,97091119853076;moh;0;Hz;0;None;0,09145417019013888;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10421815566027778;Mill.m3;91,45743023554567;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,20238425738596;mKVs;0;None;11,59000693425;mm;0;m3/s;93,62022388888889;bar;0;KVa;-22,912584942666665;cm;69,47877114425;%;33,5750039119947;cm
2026-01-01 03:00:00.000;150,973280396689;moh;0;Hz;0;None;0,09158444748305557;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10466893614194446;Mill.m3;91,59251960150425;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,26307742273633;mKVs;0;None;11,466042836388889;mm;0;m3/s;94,10409361111111;bar;0;KVa;-22,667753434027777;cm;69,77929041077778;%;33,583337102820394;cm
2026-01-01 04:00:00.000;150,97631014946452;moh;0;Hz;0;None;0,09178861431555557;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10527121564916668;Mill.m3;91,79140902901516;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,2285972286471;mKVs;0;None;11,30041546325;mm;0;m3/s;94,22331138888889;bar;0;KVa;-22,369681465694445;cm;70,18081175294445;%;33,61666181288318;cm
2026-01-01 05:00:00.000;150,97945536332048;moh;0;Hz;0;None;0,09184694809833334;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10588694098555554;Mill.m3;91,85457019902309;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,23985533138529;mKVs;0;None;11,131090801694445;mm;0;m3/s;93,92687583333333;bar;0;KVa;-22,05597771686111;cm;70,59129500891666;%;33,62561187398632;cm
2026-01-01 06:00:00.000;150,98444710344847;moh;0;Hz;0;None;0,09199472556333332;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10685493322166667;Mill.m3;91,99175836654558;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,24403523965393;mKVs;0;None;10,864892961694444;mm;0;m3/s;94,16534055555556;bar;0;KVa;-21,559189691805557;cm;71,23662435925;%;33,65596676706373;cm
2026-01-01 07:00:00.000;150,98800051976724;moh;0;Hz;0;None;0,09213667090000001;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10758643875138889;Mill.m3;92,14154126321395;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,23097505282477;mKVs;0;None;10,663728714583334;mm;0;m3/s;93,75686444444445;bar;0;KVa;-21,202888489055557;cm;71,72429593402778;%;33,67736385634993;cm
2026-01-01 08:00:00.000;150,99118087549425;moh;0;Hz;0;None;0,09217361557666667;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10824090741166668;Mill.m3;92,16680462295187;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,22263689071559;mKVs;0;None;10,483750450083333;mm;0;m3/s;91,88584861111111;bar;0;KVa;-20,883428785;cm;72,16060473169445;%;33,68097282890958;cm
2026-01-01 09:00:00.000;150,99217433666652;moh;0;Hz;0;None;0,09214055981333333;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10843543116638889;Mill.m3;92,14159123576313;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,25231677012773;mKVs;0;None;10,4303402376;mm;0;m3/s;91,81783888888889;bar;0;KVa;-20,780347186833332;cm;72,29028691380556;%;33,67737099512959;cm
2026-01-01 10:00:00.000;150,9943431624255;moh;0;Hz;0;None;0,09224361601666667;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10884096790361113;Mill.m3;92,24165222377694;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,25236252974452;mKVs;0;None;10,31975492082778;mm;0;m3/s;93,5602538888889;bar;0;KVa;-20,565889145361112;cm;72,56064529497222;%;33,691665109759626;cm
2026-01-01 11:00:00.000;150,9963167490663;moh;0;Hz;0;None;0,09252889239222221;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10932594394500003;Mill.m3;92,52644511683897;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,25597833469956;mKVs;0;None;10,187756222155556;mm;0;m3/s;94,38111888888889;bar;0;KVa;-20,369275407944443;cm;72,88396222861111;%;33,73760990869076;cm
2026-01-01 12:00:00.000;150,9988498659635;moh;0;Hz;0;None;0,09273000193888888;m3/s;0;kW;0;rpm;0;KVar;0;%;0,10975818202194444;Mill.m3;92,7354340114634;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,16430242650947;mKVs;0;None;10,072058783550002;mm;0;m3/s;93,71310166666666;bar;0;KVa;-20,12396918297222;cm;73,17212145247223;%;33,77735216757407;cm
2026-01-01 13:00:00.000;151,00164848755654;moh;0;Hz;0;None;0,09280250180097224;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11035720821972227;Mill.m3;92,80374989611109;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,2357032191702;mKVs;0;None;9,915977901705558;mm;0;m3/s;94,17621083333333;bar;0;KVa;-19,838617112305556;cm;73,57147159780556;%;33,791667227759625;cm
2026-01-01 14:00:00.000;151,0032128806645;moh;0;Hz;0;None;0,09286694588750001;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11066673159138891;Mill.m3;92,8568673034721;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,16666873788262;mKVs;0;None;9,837566377174998;mm;0;m3/s;93,99011194444445;bar;0;KVa;-19,67608134186111;cm;73,77782137263888;%;33,7749966200456;cm
2026-01-01 15:00:00.000;151,00643657765602;moh;0;Hz;0;None;0,09309333351708332;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11131250943138889;Mill.m3;93,0909898986939;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,17501277703846;mKVs;0;None;9,674320009075;mm;0;m3/s;93,76692861111111;bar;0;KVa;-19,362903171555555;cm;74,20833988333334;%;33,827348644064784;cm
2026-01-01 16:00:00.000;151,00840719523802;moh;0;Hz;0;None;0,09306805568333334;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11166985420444443;Mill.m3;93,06019064314356;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,15233840537915;mKVs;0;None;9,582953558972223;mm;0;m3/s;93,62944222222222;bar;0;KVa;-19,160342747111113;cm;74,44657035380555;%;33,83097797717461;cm
2026-01-01 17:00:00.000;151,0105900858777;moh;0;Hz;0;None;0,09307083334222221;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11211162043111111;Mill.m3;93,07059404392051;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,16431258103191;mKVs;0;None;9,472094641888889;mm;0;m3/s;93,70811805555556;bar;0;KVa;-18,946681553333335;cm;74,74108077175;%;33,81068296864925;cm
2026-01-01 18:00:00.000;151,01434526054447;moh;0;Hz;0;None;0,09313027780055556;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11286199671444447;Mill.m3;93,12748535313905;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,19150871121462;mKVs;0;None;9,284500546055556;mm;0;m3/s;94,67356972222223;bar;0;KVa;-18,567055596416665;cm;75,24133307108333;%;33,83098901709792;cm
2026-01-01 19:00:00.000;151,016120061489;moh;0;Hz;0;None;0,09283777893263888;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11321166026444444;Mill.m3;92,8327372929898;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,2416637759379;mKVs;0;None;9,197084638950002;mm;0;m3/s;93,60275388888888;bar;0;KVa;-18,390558031333335;cm;75,47444163375;%;33,7976553431654;cm
2026-01-01 20:00:00.000;151,017716706486;moh;0;Hz;0;None;0,09230000526;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11355061724166668;Mill.m3;92,30000305;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,25834257938162;mKVs;0;None;9,112345377850001;mm;0;m3/s;94,2139475;bar;0;KVa;-18,226360746555557;cm;75,70041291927778;%;33,70000076;cm
2026-01-01 21:00:00.000;151,01909430493998;moh;0;Hz;0;None;0,09235000486416665;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11380965362194444;Mill.m3;92,35010092308507;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,26068001359616;mKVs;0;None;9,047586653147222;mm;0;m3/s;93,35899055555555;bar;0;KVa;-18,092401293138888;cm;75,87310294961111;%;33,708350299751736;cm
2026-01-01 22:00:00.000;151,02190754249324;moh;0;Hz;0;None;0,09212694861666666;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11437803367694444;Mill.m3;92,12505148865775;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,23934145288968;mKVs;0;None;8,905491299277779;mm;0;m3/s;94,074755;bar;0;KVa;-17,8120846235;cm;76,25202291158334;%;33,67500822572496;cm
2026-01-01 23:00:00.000;151,02344929522323;moh;0;Hz;0;None;0,09208417056999998;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11468445653861108;Mill.m3;92,08231718127733;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,27767520488864;mKVs;0;None;8,828885820072223;mm;0;m3/s;93,38434222222222;bar;0;KVa;-17,656665378777777;cm;76,45630238663888;%;33,66890345801822;cm
2026-01-02 00:00:00.000;151,02517153923574;moh;0;Hz;0;None;0,09213861535666668;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11502782965;Mill.m3;92,14133359518856;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,28099792494946;mKVs;0;None;8,743042416091667;mm;0;m3/s;94,24344055555555;bar;0;KVa;-17,483859591138888;cm;76,68522082605556;%;33,67733419013716;cm
2026-01-02 01:00:00.000;151,02744037385125;moh;0;Hz;0;None;0,09205111480666667;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11548402500861112;Mill.m3;92,05031938858839;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,30233034939128;mKVs;0;None;8,628993564280556;mm;0;m3/s;91,91514;bar;0;KVa;-17,256601119722223;cm;76,98935131383334;%;33,66433244462247;cm
2026-01-02 02:00:00.000;151,0298714044098;moh;0;Hz;0;None;0,09213861535666666;m3/s;0;kW;0;rpm;0;KVar;0;%;0,1159757657061111;Mill.m3;92,14134156746293;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,3333115706479;mKVs;0;None;8,506058587055557;mm;0;m3/s;91,61968527777778;bar;0;KVa;-17,014346652166665;cm;77,31717734780555;%;33,67733532900863;cm
2026-01-02 03:00:00.000;151,0305833037845;moh;0;Hz;0;None;0,09193444740666668;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11612032528194445;Mill.m3;91,93371107008625;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,2749974325918;mKVs;0;None;8,469918569172222;mm;0;m3/s;93,67405;bar;0;KVa;-16,94289737286111;cm;77,41355048180556;%;33,647674477271046;cm
2026-01-02 04:00:00.000;151,03404560457153;moh;0;Hz;0;None;0,09167000198291668;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11675898940611111;Mill.m3;91,67189335119497;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,29998069089692;mKVs;0;None;8,310252295705556;mm;0;m3/s;94,02889583333334;bar;0;KVa;-16,58548990886111;cm;77,83932732488888;%;33,61666897944019;cm
2026-01-02 05:00:00.000;151,03403633084645;moh;0;Hz;0;None;0,0914561131361111;m3/s;0;kW;0;rpm;0;KVar;0;%;0,1168601216788889;Mill.m3;91,45416614140737;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,29166176178971;mKVs;0;None;8,284969329961111;mm;0;m3/s;93,40346;bar;0;KVa;-16,591330633555554;cm;77,90674889813889;%;33,580995688092116;cm
2026-01-02 06:00:00.000;151,0340303478195;moh;0;Hz;0;None;0,09114500284250002;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11679975683222225;Mill.m3;91,14960410554205;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,25833813192743;mKVs;0;None;8,300060696252777;mm;0;m3/s;94,00720111111112;bar;0;KVa;-16,604296368527777;cm;77,86650528352777;%;33,53565848322723;cm
2026-01-02 07:00:00.000;151,03616259636044;moh;0;Hz;0;None;0,0910050034525;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11727724537444446;Mill.m3;91,00039761890153;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,25172365063051;mKVs;0;None;8,180688222416666;mm;0;m3/s;93,80126083333333;bar;0;KVa;-16,380534701777776;cm;78,18483187363888;%;33,51434268955118;cm
2026-01-02 08:00:00.000;151,0366492161048;moh;0;Hz;0;None;0,09076972669986112;m3/s;0;kW;0;rpm;0;KVar;0;%;0,1172914027925;Mill.m3;90,76707133142061;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,30232776549715;mKVs;0;None;8,1771490309;mm;0;m3/s;93,93541388888889;bar;0;KVa;-16,333736842194444;cm;78,19426882086111;%;33,48101017943759;cm
2026-01-02 09:00:00.000;151,03763704519875;moh;0;Hz;0;None;0,09031667311833333;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11744573801833331;Mill.m3;90,31666296058945;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,31667429825927;mKVs;0;None;8,138565487325;mm;0;m3/s;94,20063027777778;bar;0;KVa;-16,246592202472222;cm;78,29715815722223;%;33,41666683057255;cm
2026-01-02 10:00:00.000;151,04076938245046;moh;0;Hz;0;None;0,09037500539041667;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11809564310833334;Mill.m3;90,37787083670476;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,29768092029704;mKVs;0;None;7,976089053791667;mm;0;m3/s;93,98754194444444;bar;0;KVa;-15,919960869527777;cm;78,7304294586389;%;33,42732150088693;cm
2026-01-02 11:00:00.000;151,04327829772566;moh;0;Hz;0;None;0,09058306047402778;m3/s;0;kW;0;rpm;0;KVar;0;%;0,11859102826861113;Mill.m3;90,58224318207456;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,31667674183382;mKVs;0;None;7,852242787583333;mm;0;m3/s;94,07373111111112;bar;0;KVa;-15,664477878888889;cm;79,06068615480555;%;33,46433996227359;cm
2026-01-02 12:00:00.000;151,05009716887326;moh;0;Hz;0;None;0,09097194804097222;m3/s;0;kW;0;rpm;0;KVar;0;%;0,12022725320999998;Mill.m3;90,97457492479371;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,31667596406778;mKVs;0;None;7,443186442088891;mm;0;m3/s;94,21043083333333;bar;0;KVa;-14,993057251527778;cm;80,1515032461111;%;33,51065418094403;cm
2026-01-02 13:00:00.000;151,0552903143864;moh;0;Hz;0;None;0,09082611526027777;m3/s;0;kW;0;rpm;0;KVar;0;%;0,12110574338694442;Mill.m3;90,82532770962017;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,27499518262623;mKVs;0;None;7,223563724013891;mm;0;m3/s;91,93493861111111;bar;0;KVa;-14,47213066886111;cm;80,73716314069445;%;33,49167494597558;cm
2026-01-02 14:00:00.000;151,05771622168734;moh;0;Hz;0;None;0,09061222707569445;m3/s;0;kW;0;rpm;0;KVar;0;%;0,1214895116061111;Mill.m3;90,60815380343827;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,28333636055982;mKVs;0;None;7,127621968619445;mm;0;m3/s;91,8646925;bar;0;KVa;-14,2341232305;cm;80,99300738377778;%;33,45603264493305;cm
2026-01-02 15:00:00.000;151,06047930120724;moh;0;Hz;0;None;0,09043333927666666;m3/s;0;kW;0;rpm;0;KVar;0;%;0,12216250774055555;Mill.m3;90,4333971741818;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,35231669843155;mKVs;0;None;6,959372626497222;mm;0;m3/s;92,83599916666667;bar;0;KVa;-13,950411479;cm;81,4416731718889;%;33,43334296431269;cm
2026-01-02 16:00:00.000;151,06250290875704;moh;0;Hz;0;None;0,09028167265000002;m3/s;0;kW;0;rpm;0;KVar;0;%;0,12248830891805554;Mill.m3;90,27876757942167;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,33232239207187;mKVs;0;None;6,8779224819583344;mm;0;m3/s;93,66112444444444;bar;0;KVa;-13,753615485;cm;81,65887438322223;%;33,425000453066176;cm
2026-01-02 17:00:00.000;151,06408435920565;moh;0;Hz;0;None;0,09030500559194443;m3/s;0;kW;0;rpm;0;KVar;0;%;0,12281798297583331;Mill.m3;90,30233811164685;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,38102703897232;mKVs;0;None;6,795503828394445;mm;0;m3/s;93,4702075;bar;0;KVa;-13,589897157194445;cm;81,87865731961111;%;33,41666849721372;cm
2026-01-02 18:00:00.000;151,06523423686966;moh;0;Hz;0;None;0,09027778402638888;m3/s;0;kW;0;rpm;0;KVar;0;%;0,12304300961666666;Mill.m3;90,2753872497131;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,39628019577918;mKVs;0;None;6,739247639866667;mm;0;m3/s;93,89149333333333;bar;0;KVa;-13,476833766222223;cm;82,028672664;%;33,408340457968;cm
2026-01-02 19:00:00.000;151,0669960341206;moh;0;Hz;0;None;0,09025250615180555;m3/s;0;kW;0;rpm;0;KVar;0;%;0,1233959205311111;Mill.m3;90,25124880943144;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,38102712253502;mKVs;0;None;6,6510200500694445;mm;0;m3/s;93,29924833333334;bar;0;KVa;-13,3003743475;cm;82,26394570716667;%;33,40833476361068;cm
2026-01-02 20:00:00.000;151,06714120782996;moh;0;Hz;0;None;0,09034195078597222;m3/s;0;kW;0;rpm;0;KVar;0;%;0,12342839682583331;Mill.m3;90,34271451374528;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,41436591943568;mKVs;0;None;6,642901102702777;mm;0;m3/s;93,31201972222222;bar;0;KVa;-13,2860777095;cm;82,28559625394445;%;33,41666994163606;cm
2026-01-02 21:00:00.000;151,06787873939925;moh;0;Hz;0;None;0,09034195076527779;m3/s;0;kW;0;rpm;0;KVar;0;%;0,12357214265833333;Mill.m3;90,34148151966254;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,4356531505855;mKVs;0;None;6,606964535055556;mm;0;m3/s;93,65924694444445;bar;0;KVa;-13,21281856913889;cm;82,3814265988889;%;33,41666810833078;cm
2026-01-02 22:00:00.000;151,06802150815471;moh;0;Hz;0;None;0,09020972831208333;m3/s;0;kW;0;rpm;0;KVar;0;%;0,12360410991972223;Mill.m3;90,21224492749074;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,43563648394357;mKVs;0;None;6,598972744355555;mm;0;m3/s;93,40235222222222;bar;0;KVa;-13,198216755361111;cm;82,40273763747223;%;33,40833623581038;cm
2026-01-02 23:00:00.000;151,06864310298022;moh;0;Hz;0;None;0,09025834003916666;m3/s;0;kW;0;rpm;0;KVar;0;%;0,1237298168436111;Mill.m3;90,2583421313694;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,43934673189766;mKVs;0;None;6,56754599678889;mm;0;m3/s;93,53182472222223;bar;0;KVa;-13,13509623186111;cm;82,4865423201389;%;33,40833537471244;cm
2026-01-03 00:00:00.000;151,0687496749546;moh;0;Hz;0;None;0,09033028417013887;m3/s;0;kW;0;rpm;0;KVar;0;%;0,12374994900833333;Mill.m3;90,33275239048518;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,44396830090908;mKVs;0;None;6,562512715666666;mm;0;m3/s;93,74808416666667;bar;0;KVa;-13,1250254325;cm;82,49996376;%;33,418965295405506;cm
2026-01-03 01:00:00.000;151,06874891862591;moh;0;Hz;0;None;0,09039250612125;m3/s;0;kW;0;rpm;0;KVar;0;%;0,12375477205972221;Mill.m3;90,3904171670082;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,50449468123033;mKVs;0;None;6,561306847511111;mm;0;m3/s;93,41409583333333;bar;0;KVa;-13,124003941694445;cm;82,50317923155555;%;33,42720303047734;cm
2026-01-03 02:00:00.000;151,0689852737759;moh;0;Hz;0;None;0,09049167235583334;m3/s;0;kW;0;rpm;0;KVar;0;%;0,12378661336472223;Mill.m3;90,49168475354672;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,5356272860129;mKVs;0;None;6,553346845877778;mm;0;m3/s;93,90889583333333;bar;0;KVa;-13,102522955333333;cm;82,52440836080555;%;33,441669670245474;cm
2026-01-03 03:00:00.000;151,06960917290394;moh;0;Hz;0;None;0,09048972791986111;m3/s;0;kW;0;rpm;0;KVar;0;%;0,12392059388000001;Mill.m3;90,49167872579521;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,5060394909277;mKVs;0;None;6,5198516846;mm;0;m3/s;93,4209911111111;bar;0;KVa;-13,0391523585;cm;82,61372680866667;%;33,44166880914754;cm
2026-01-03 04:00:00.000;151,06987369096493;moh;0;Hz;0;None;0,09079694880347222;m3/s;0;kW;0;rpm;0;KVar;0;%;0,12398059402444445;Mill.m3;90,79938941282772;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,50833828825559;mKVs;0;None;6,504851447288889;mm;0;m3/s;93,3884638888889;bar;0;KVa;-13,012203640305556;cm;82,65372939630555;%;33,48562699768808;cm
2026-01-03 05:00:00.000;151,0705251638515;moh;0;Hz;0;None;0,09066667159333333;m3/s;0;kW;0;rpm;0;KVar;0;%;0,12410318890277777;Mill.m3;90,66668943546745;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,54999690170237;mKVs;0;None;6,4742024740833335;mm;0;m3/s;93,609745;bar;0;KVa;-12,947845459527779;cm;82,73545985652778;%;33,46667006551135;cm
2026-01-03 06:00:00.000;151,070964663155;moh;0;Hz;0;None;0,09024472898736112;m3/s;0;kW;0;rpm;0;KVar;0;%;0,12419046856333332;Mill.m3;90,24231609008635;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,5522812000854;mKVs;0;None;6,452382405613889;mm;0;m3/s;93,61939527777778;bar;0;KVa;-12,904209561444445;cm;82,79364634566667;%;33,4060459652965;cm
2026-01-03 07:00:00.000;151,0710754742235;moh;0;Hz;0;None;0,09017084010999998;m3/s;0;kW;0;rpm;0;KVar;0;%;0,12422225064861112;Mill.m3;90,1663133595646;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,51437761335248;mKVs;0;None;6,444437239111111;mm;0;m3/s;93,69569138888889;bar;0;KVa;-12,891103955972222;cm;82,81483522986112;%;33,39771636655984;cm
2026-01-03 08:00:00.000;151,07010929814123;moh;0;Hz;0;None;0,08973333736;m3/s;0;kW;0;rpm;0;KVar;0;%;0,12402113964944445;Mill.m3;89,73338327698345;l/s;0;m3/s;624189,6875;t;45;%;1,938776016;None;98,54742943244358;mKVs;0;None;6,494714948977778;mm;0;m3/s;92,74093944444445;bar;0;KVa;-12,989425660555556;cm;82,68075930269444;%;33,33334025349172;cm
