timestamp;station;username;tag;text;value;operatorType;originTable;alarmType;categoryNumber;offTimestamp
2026-03-30T22:33:04.000Z;Lindland;Lindland;LINDLAND_G2_GEN_VARMLUFT_TEMP_H_KRITISK_AL;G2 generator varmluft temperatur høy kritisk;;;alarmlog;alarm;1;2026-03-30T22:33:22.000Z
2026-03-30T22:33:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:33:01.000Z;Lindland;Lindland;LINDLAND_G2_GEN_VARMLUFT_TEMP_HH_USMS_AL;G2 generator varmluft temperatur - Høy-høy alarm,  69,8 °C;;;alarmlog;alarm;4;2026-03-30T22:34:11.000Z
2026-03-30T22:32:07.000Z;Lindland;Lindland;LINDLAND_G2_GEN_VARMLUFT_TEMP_HH_AL;G2 generator varmluft temperatur - Høy-høy alarm,  63,0 °C;;;alarmlog;alarm;1;2026-03-30T22:33:01.000Z
2026-03-30T22:32:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:31:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:30:01.000Z;Haukland;AGC;HAUKLAND_SKRSTMVT_KONTROLL_AGC_DB_SP;AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;30,2;HAUKLAND.SKRSTMVT.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:30:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:29:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:29:01.000Z;Haukland;AGC;HAUKLAND_SKRSTMVT_KONTROLL_AGC_DB_SP;AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;30,7;HAUKLAND.SKRSTMVT.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:28:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:27:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:26:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:25:01.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
2026-03-30T22:24:02.000Z;Haukland;AGC;HAUKLAND_G1_KONTROLL_AGC_DB_SP;G1 AGC Settpunkt fra Database - AGC settpunkt sendt til Kraftverk;4,796;HAUKLAND.G1.KONTROLL.AGC;operatorlog;;;
